strain	virus	accession	date	region	country	division	city	db	segment	authors	url	title	journal	paper_url
GZ18XN20669	dengue	MK564485	2018-08-28	China	China	China	China	genbank	genome	Su et al	https://www.ncbi.nlm.nih.gov/nuccore/MK564485	An evolutionary study on Dengue Virus 2 in Guangzhou city, 2016-2018	Unpublished	?
DENV2/CN/GZDF31241/2014	dengue	KT187553	2014-XX-XX	China	China	China	China	genbank	genome	Li et al	https://www.ncbi.nlm.nih.gov/nuccore/KT187553	Direct Submission	Submitted (17-JUN-2015) Department of Microbiology, Zhongshan School of Medicine, Sun Yat-Sen University, Key Laboratory of Tropical Disease Control, Ministry of Education, W1334, Science & Technology Building, 74 Zhongshan Road Ii, Guangzhou, Guangdong 510080, China	?
1945_DHF_08/18/2002	dengue	DQ645549	2002-08-18	China	Taiwan	Taiwan	Taiwan	genbank	genome	Chen et al	https://www.ncbi.nlm.nih.gov/nuccore/DQ645549	Evolution of dengue virus type 2 during two consecutive outbreaks in Taiwan in 2001-2	Unpublished	?
D2/SG/CT46/2013	dengue	KX380836	2013-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	?	?	?	?	?
R1_J46_DENV2	dengue	MG721062	2016-XX-XX	South Asia	India	India	India	genbank	genome	Pattabiraman et al	https://www.ncbi.nlm.nih.gov/nuccore/MG721062	Genomes of dengue viruses circulating in south India	Unpublished	?
DENV2_1365	dengue	KU509272	2009-XX-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Shihada et al	https://www.ncbi.nlm.nih.gov/nuccore/KU509272	Genetic Diversity and New Lineages of Dengue Virus Serotypes 3 and 4 in Returning Travelers, Germany, 2006-2015	Emerging Infect. Dis. (2017) In press	?
D2/China/GDzh/GD17038/2017	dengue	MH827553	2017-XX-XX	China	China	China	China	genbank	genome	De et al	https://www.ncbi.nlm.nih.gov/nuccore/MH827553	Dengue fever in Guangdong	Unpublished	?
XSBN03	dengue	MF156235	2015-09-26	China	China	China	China	genbank	genome	Zhao et al	https://www.ncbi.nlm.nih.gov/nuccore/MF156235	Direct Submission	Submitted (24-MAY-2017) Yunnan Key Laboratory of Vaccine Research & Development on Severe Infectious Diseases, Institute of Medical Biology, Chinese Academy of Medical Sciences, 935 Jiao Ling Road, Kunming, Yunnan 650118, China	?
Mal_007	dengue	MG779196	2017-XX-XX	Africa	Kenya	Kenya	Kenya	genbank	genome	Kimita et al	https://www.ncbi.nlm.nih.gov/nuccore/MG779196	Complete Coding Sequences of Dengue Virus Type 2 from Febrile Patients Seen in Malindi District Hospital, Kenya during the 2017 Dengue Fever Outbreak	Unpublished	?
DENV_2/LK/BID_V2422/2004	dengue	GQ252677	2004-XX-XX	South Asia	Sri Lanka	Sri Lanka	Sri Lanka	genbank	genome	?	?	?	?	?
DC597Y12	dengue	KM279530	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279530	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
MKS_2145	dengue	KC762664	2008-03-28	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Sasmono et al	https://www.ncbi.nlm.nih.gov/nuccore/KC762664	Genomic analysis and growth characteristic of dengue viruses from Makassar, Indonesia	Infect. Genet. Evol. 32, 165-177 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25784569
DC641Y12	dengue	KM279539	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279539	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
D2/SG/CT2/2012	dengue	KX380807	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	?	?	?	?	?
D2/China/GDzh/GD17040/2017	dengue	MH827554	2017-XX-XX	China	China	China	China	genbank	genome	De et al	https://www.ncbi.nlm.nih.gov/nuccore/MH827554	Dengue fever in Guangdong	Unpublished	?
1183_DF_06/17/2002	dengue	DQ645545	2002-06-17	China	Taiwan	Taiwan	Taiwan	genbank	genome	Chen et al	https://www.ncbi.nlm.nih.gov/nuccore/DQ645545	Evolution of dengue virus type 2 during two consecutive outbreaks in Taiwan in 2001-2	Unpublished	?
ID/JMB_001M/2016	dengue	MK411558	2016-02-20	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Haryanto et al	https://www.ncbi.nlm.nih.gov/nuccore/MK411558	Clinical features and virological confirmation of perinatal dengue infection in Jambi, Indonesia: a case report	Int. J. Infect. Dis. (2019) In press	https://www.ncbi.nlm.nih.gov/pubmed/31357059
DC429Y11	dengue	KM279525	2011-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279525	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
D2/SG/CT26/2012	dengue	KX380820	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Sung et al	https://www.ncbi.nlm.nih.gov/nuccore/KX380820	Extended Evaluation of Virological, Immunological and Pharmacokinetic Endpoints of CELADEN: A Randomized, Placebo-Controlled Trial of Celgosivir in Dengue Fever Patients	PLoS Negl Trop Dis 10 (8), E0004851 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27509020
XZXM10610	dengue	KY937185	2015-XX-XX	China	China	China	China	genbank	genome	Jiang et al	https://www.ncbi.nlm.nih.gov/nuccore/KY937185	The deletion and insertion mutation occured in genome of dengue isolated in Xishuangbanna, Yunnan, China	Unpublished	?
HNQY20180091	dengue	MK543450	2018-09-27	China	China	China	China	genbank	genome	Guan et al	https://www.ncbi.nlm.nih.gov/nuccore/MK543450	Direct Submission	Submitted (20-FEB-2019) Yunnan Key Laboratory of Vaccine Research & Development on Severe Infectious Diseases, Institute of Medical Biology, Chinese Academy of Medical Sciences and Peking Union Medical College, 935 Jiaoling Road, Kunming, Yunnan 650000, China	?
2191_DF_09/12/2002	dengue	DQ645551	2002-09-12	China	Taiwan	Taiwan	Taiwan	genbank	genome	Chen et al	https://www.ncbi.nlm.nih.gov/nuccore/DQ645551	Evolution of dengue virus type 2 during two consecutive outbreaks in Taiwan in 2001-2	Unpublished	?
Mal_011	dengue	MG779197	2017-XX-XX	Africa	Kenya	Kenya	Kenya	genbank	genome	Kimita et al	https://www.ncbi.nlm.nih.gov/nuccore/MG779197	Complete Coding Sequences of Dengue Virus Type 2 from Febrile Patients Seen in Malindi District Hospital, Kenya during the 2017 Dengue Fever Outbreak	Unpublished	?
GZ18XN18818	dengue	MK564484	2018-07-23	China	China	China	China	genbank	genome	Su et al	https://www.ncbi.nlm.nih.gov/nuccore/MK564484	An evolutionary study on Dengue Virus 2 in Guangzhou city, 2016-2018	Unpublished	?
DS31_291005	dengue	EU179857	2005-XX-XX	Southeast Asia	Brunei	Brunei	Brunei	genbank	genome	Osman et al	https://www.ncbi.nlm.nih.gov/nuccore/EU179857	Complete genome sequence analysis of dengue virus type 2 isolated in Brunei	Virus Res. 135 (1), 48-52 (2008)	https://www.ncbi.nlm.nih.gov/pubmed/18406488
SG_EHI_D2276Y09	dengue	KM279605	2009-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279605	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
DS04_221205	dengue	EU179858	2005-XX-XX	Southeast Asia	Brunei	Brunei	Brunei	genbank	genome	Osman et al	https://www.ncbi.nlm.nih.gov/nuccore/EU179858	Complete genome sequence analysis of dengue virus type 2 isolated in Brunei	Virus Res. 135 (1), 48-52 (2008)	https://www.ncbi.nlm.nih.gov/pubmed/18406488
SGEHI_D2_0431Y07	dengue	JN851117	2007-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Lee et al	https://www.ncbi.nlm.nih.gov/nuccore/JN851117	Dengue virus surveillance in Singapore reveals high viral diversity through multiple introductions and in situ evolution	Unpublished	?
MKS_0099	dengue	KC762676	2007-07-17	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Sasmono et al	https://www.ncbi.nlm.nih.gov/nuccore/KC762676	Genomic analysis and growth characteristic of dengue viruses from Makassar, Indonesia	Infect. Genet. Evol. 32, 165-177 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25784569
SG_EHI_D2/0466Y07	dengue	KR779782	2007-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KR779782	Dengue virus diversity in Singapore	Unpublished	?
TM132	dengue	KX452030	2014-01-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	?	?	?	?	?
D2/SG/CT42/2013	dengue	KX380834	2013-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	?	?	?	?	?
D2/Pk/Swat_01	dengue	KM217158	2013-08-XX	West Asia	Pakistan	Pakistan	Pakistan	genbank	genome	Ali et al	https://www.ncbi.nlm.nih.gov/nuccore/KM217158	Direct Submission	Submitted (19-JUL-2014) Department of Genetics, Hazara University, Dhodial, Mansehra, Khyber Pakhtunkhwa 092, Pakistan	?
DC403Y11	dengue	KM279523	2011-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279523	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
DENV_2/SG/07K3608DK1/2008	dengue	GQ398265	2008-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	?	?	?	?	?
TM213	dengue	KU666947	2014-02-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	Dhanoa et al	https://www.ncbi.nlm.nih.gov/nuccore/KU666947	Impact of dengue virus (DENV) co-infection on clinical manifestations, disease severity and laboratory parameters	BMC Infect. Dis. 16 (1), 406 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27514512
MKS_2024	dengue	KC762663	2008-02-20	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Sasmono et al	https://www.ncbi.nlm.nih.gov/nuccore/KC762663	Genomic analysis and growth characteristic of dengue viruses from Makassar, Indonesia	Infect. Genet. Evol. 32, 165-177 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25784569
DENV2/CN/GZ05/2014	dengue	KP012546	2014-XX-XX	China	China	China	China	genbank	genome	Zhao et al	https://www.ncbi.nlm.nih.gov/nuccore/KP012546	Epidemiological and Virological Characterizations of the 2014 Dengue Outbreak in Guangzhou, China	PLoS ONE 11 (6), E0156548 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27257804
DENV2/KLF/004/2014	dengue	MH456893	2014-11-25	Africa	Kenya	Kenya	Kenya	genbank	genome	Kamau et al	https://www.ncbi.nlm.nih.gov/nuccore/MH456893	Genetic diversity of Dengue virus serotype 2 circulating in Kilifi coastal Kenya	Unpublished	?
MKS_2234	dengue	KC762657	2008-04-23	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Sasmono et al	https://www.ncbi.nlm.nih.gov/nuccore/KC762657	Genomic analysis and growth characteristic of dengue viruses from Makassar, Indonesia	Infect. Genet. Evol. 32, 165-177 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25784569
R1_J17_DENV2	dengue	MG721054	2016-XX-XX	South Asia	India	India	India	genbank	genome	Pattabiraman et al	https://www.ncbi.nlm.nih.gov/nuccore/MG721054	Genomes of dengue viruses circulating in south India	Unpublished	?
D2/Pakistan/2011_3/2011	dengue	KF041233	2011-XX-XX	West Asia	Pakistan	Pakistan	Pakistan	genbank	genome	Koo et al	https://www.ncbi.nlm.nih.gov/nuccore/KF041233	Evolution and heterogeneity of multiple serotypes of Dengue virus in Pakistan, 2006-2011	Virol. J. 10, 275 (2013)	https://www.ncbi.nlm.nih.gov/pubmed/24007412
DENV_2/LK/BID_V2421/2003	dengue	GQ252676	2003-XX-XX	South Asia	Sri Lanka	Sri Lanka	Sri Lanka	genbank	genome	?	?	?	?	?
Mal_002	dengue	MG779194	2017-XX-XX	Africa	Kenya	Kenya	Kenya	genbank	genome	Kimita et al	https://www.ncbi.nlm.nih.gov/nuccore/MG779194	Complete Coding Sequences of Dengue Virus Type 2 from Febrile Patients Seen in Malindi District Hospital, Kenya during the 2017 Dengue Fever Outbreak	Unpublished	?
CHRF_DenV002	dengue	MN328061	2019-07-29	South Asia	Bangladesh	Bangladesh	Bangladesh	genbank	genome	?	?	?	?	?
D2/CN/HZ_1536/2017	dengue	MH110571	2017-09-XX	China	China	China	China	genbank	genome	Yu et al	https://www.ncbi.nlm.nih.gov/nuccore/MH110571	Multiple lineages of Dengue virus serotype 2 cosmopolitan genotype caused a local dengue outbreak in Hangzhou, Zhejiang province, China, 2017	Unpublished	?
D2/China/GDmm/D16005/2016_Malaysia_	dengue	MH827536	2017-XX-XX	China	China	China	China	genbank	genome	De et al	https://www.ncbi.nlm.nih.gov/nuccore/MH827536	Dengue fever in Guangdong	Unpublished	?
DENV_2/China/YN/JH1505_2015_	dengue	KY672952	2015-11-15	China	China	China	China	genbank	genome	Hu et al	https://www.ncbi.nlm.nih.gov/nuccore/KY672952	Molecular characteristics of the full-length genome of dengue serotype 2 virus strains isolated from dengue fever cases and their epidemiological feature in southwestern border region of Yunnan province	Unpublished	?
D2/Pakistan/2011_4/2011	dengue	KF041234	2011-XX-XX	West Asia	Pakistan	Pakistan	Pakistan	genbank	genome	Koo et al	https://www.ncbi.nlm.nih.gov/nuccore/KF041234	Evolution and heterogeneity of multiple serotypes of Dengue virus in Pakistan, 2006-2011	Virol. J. 10, 275 (2013)	https://www.ncbi.nlm.nih.gov/pubmed/24007412
DENV_2/China/YN/JH1515_2015_	dengue	KY672953	2015-07-20	China	China	China	China	genbank	genome	Hu et al	https://www.ncbi.nlm.nih.gov/nuccore/KY672953	Molecular characteristics of the full-length genome of dengue serotype 2 virus strains isolated from dengue fever cases and their epidemiological feature in southwestern border region of Yunnan province	Unpublished	?
TM243	dengue	KX452041	2014-01-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	?	?	?	?	?
GZ18XN20677	dengue	MK564486	2018-08-28	China	China	China	China	genbank	genome	Su et al	https://www.ncbi.nlm.nih.gov/nuccore/MK564486	An evolutionary study on Dengue Virus 2 in Guangzhou city, 2016-2018	Unpublished	?
D2/CN/HZ_406_2/2017	dengue	MH110582	2017-09-XX	China	China	China	China	genbank	genome	Yu et al	https://www.ncbi.nlm.nih.gov/nuccore/MH110582	Multiple lineages of Dengue virus serotype 2 cosmopolitan genotype caused a local dengue outbreak in Hangzhou, Zhejiang province, China, 2017	Unpublished	?
DC427Y11	dengue	KM279586	2011-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279586	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
GZ17XN22953	dengue	MK564483	2017-08-11	China	China	China	China	genbank	genome	Su et al	https://www.ncbi.nlm.nih.gov/nuccore/MK564483	An evolutionary study on Dengue Virus 2 in Guangzhou city, 2016-2018	Unpublished	?
D2/Pk/A1/2011	dengue	KM217157	2011-08-XX	West Asia	Pakistan	Pakistan	Pakistan	genbank	genome	Ali et al	https://www.ncbi.nlm.nih.gov/nuccore/KM217157	Direct Submission	Submitted (19-JUL-2014) Department of Genetics, Hazara University, Dhodial, Mansehra, Khyber Pakhtunkhwa 092, Pakistan	?
Mal_014	dengue	MG779199	2017-XX-XX	Africa	Kenya	Kenya	Kenya	genbank	genome	Kimita et al	https://www.ncbi.nlm.nih.gov/nuccore/MG779199	Complete Coding Sequences of Dengue Virus Type 2 from Febrile Patients Seen in Malindi District Hospital, Kenya during the 2017 Dengue Fever Outbreak	Unpublished	?
SGEHI_D2_0462Y05	dengue	JN851124	2005-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Lee et al	https://www.ncbi.nlm.nih.gov/nuccore/JN851124	Dengue virus surveillance in Singapore reveals high viral diversity through multiple introductions and in situ evolution	Unpublished	?
MKS_2198	dengue	KC762672	2008-04-09	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Sasmono et al	https://www.ncbi.nlm.nih.gov/nuccore/KC762672	Genomic analysis and growth characteristic of dengue viruses from Makassar, Indonesia	Infect. Genet. Evol. 32, 165-177 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25784569
D2/Zhejiang/HZ33/2017	dengue	MH010629	2017-11-XX	China	China	China	China	genbank	genome	Yan et al	https://www.ncbi.nlm.nih.gov/nuccore/MH010629	Epidemiological Characterization of the 2017 Dengue Outbreak in Zhejiang, China and Molecular Characterization of the Viruses	Front Cell Infect Microbiol 8, 216 (2018)	https://www.ncbi.nlm.nih.gov/pubmed/30023351
D2/CN/HZ_594/2017	dengue	MH110592	2017-09-XX	China	China	China	China	genbank	genome	Yu et al	https://www.ncbi.nlm.nih.gov/nuccore/MH110592	Multiple lineages of Dengue virus serotype 2 cosmopolitan genotype caused a local dengue outbreak in Hangzhou, Zhejiang province, China, 2017	Unpublished	?
DENV_2/China/YN/JH1502_2015_	dengue	KY672951	2015-11-13	China	China	China	China	genbank	genome	Hu et al	https://www.ncbi.nlm.nih.gov/nuccore/KY672951	Molecular characteristics of the full-length genome of dengue serotype 2 virus strains isolated from dengue fever cases and their epidemiological feature in southwestern border region of Yunnan province	Unpublished	?
GZ17XN21274	dengue	MK564481	2017-07-27	China	China	China	China	genbank	genome	Su et al	https://www.ncbi.nlm.nih.gov/nuccore/MK564481	An evolutionary study on Dengue Virus 2 in Guangzhou city, 2016-2018	Unpublished	?
XSBN09	dengue	MF156241	2015-10-18	China	China	China	China	genbank	genome	Zhao et al	https://www.ncbi.nlm.nih.gov/nuccore/MF156241	Direct Submission	Submitted (24-MAY-2017) Yunnan Key Laboratory of Vaccine Research & Development on Severe Infectious Diseases, Institute of Medical Biology, Chinese Academy of Medical Sciences, 935 Jiao Ling Road, Kunming, Yunnan 650118, China	?
GZ8_70/M/Baiyun/2013/DEV2	dengue	KX655788	2015-XX-XX	China	China	China	China	genbank	genome	?	?	?	?	?
ID/JMB_001B/2016	dengue	MK411559	2016-02-23	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Haryanto et al	https://www.ncbi.nlm.nih.gov/nuccore/MK411559	Clinical features and virological confirmation of perinatal dengue infection in Jambi, Indonesia: a case report	Int. J. Infect. Dis. (2019) In press	https://www.ncbi.nlm.nih.gov/pubmed/31357059
DC331Y11	dengue	KM279515	2011-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279515	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
DENV_2/ID/1127DN/1976	dengue	GQ398262	1976-XX-XX	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	?	?	?	?	?
SG_EHI_D219211Y10	dengue	KM279608	2010-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279608	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
SGEHI_D2_0578Y05	dengue	JN851126	2005-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Lee et al	https://www.ncbi.nlm.nih.gov/nuccore/JN851126	Dengue virus surveillance in Singapore reveals high viral diversity through multiple introductions and in situ evolution	Unpublished	?
TM198	dengue	KU666949	2014-01-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	?	?	?	?	?
D2/SG/CT39/2013	dengue	KX380831	2013-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Sung et al	https://www.ncbi.nlm.nih.gov/nuccore/KX380831	Extended Evaluation of Virological, Immunological and Pharmacokinetic Endpoints of CELADEN: A Randomized, Placebo-Controlled Trial of Celgosivir in Dengue Fever Patients	PLoS Negl Trop Dis 10 (8), E0004851 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27509020
XSBN11	dengue	MF156243	2015-10-28	China	China	China	China	genbank	genome	Zhao et al	https://www.ncbi.nlm.nih.gov/nuccore/MF156243	Direct Submission	Submitted (24-MAY-2017) Yunnan Key Laboratory of Vaccine Research & Development on Severe Infectious Diseases, Institute of Medical Biology, Chinese Academy of Medical Sciences, 935 Jiao Ling Road, Kunming, Yunnan 650118, China	?
1464_DHF_07/20/2002	dengue	DQ645548	2002-07-20	China	Taiwan	Taiwan	Taiwan	genbank	genome	Chen et al	https://www.ncbi.nlm.nih.gov/nuccore/DQ645548	Evolution of dengue virus type 2 during two consecutive outbreaks in Taiwan in 2001-2	Unpublished	?
SG_EHI_D21158Y08	dengue	KM279604	2008-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279604	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
XSBN08	dengue	MF156240	2015-10-18	China	China	China	China	genbank	genome	Zhao et al	https://www.ncbi.nlm.nih.gov/nuccore/MF156240	Direct Submission	Submitted (24-MAY-2017) Yunnan Key Laboratory of Vaccine Research & Development on Severe Infectious Diseases, Institute of Medical Biology, Chinese Academy of Medical Sciences, 935 Jiao Ling Road, Kunming, Yunnan 650118, China	?
MKS_WS80	dengue	KC762680	2010-04-05	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Sasmono et al	https://www.ncbi.nlm.nih.gov/nuccore/KC762680	Genomic analysis and growth characteristic of dengue viruses from Makassar, Indonesia	Infect. Genet. Evol. 32, 165-177 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25784569
Mal_018	dengue	MG779201	2017-XX-XX	Africa	Kenya	Kenya	Kenya	genbank	genome	Kimita et al	https://www.ncbi.nlm.nih.gov/nuccore/MG779201	Complete Coding Sequences of Dengue Virus Type 2 from Febrile Patients Seen in Malindi District Hospital, Kenya during the 2017 Dengue Fever Outbreak	Unpublished	?
D2/CN/HZ_510/2017	dengue	MH110589	2017-09-XX	China	China	China	China	genbank	genome	Yu et al	https://www.ncbi.nlm.nih.gov/nuccore/MH110589	Multiple lineages of Dengue virus serotype 2 cosmopolitan genotype caused a local dengue outbreak in Hangzhou, Zhejiang province, China, 2017	Unpublished	?
MKS_WS79a	dengue	KC762679	2010-03-29	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Sasmono et al	https://www.ncbi.nlm.nih.gov/nuccore/KC762679	Genomic analysis and growth characteristic of dengue viruses from Makassar, Indonesia	Infect. Genet. Evol. 32, 165-177 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25784569
D2/SG/05K4155DK1/2005	dengue	EU081180	2005-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Schreiber et al	https://www.ncbi.nlm.nih.gov/nuccore/EU081180	Genomic epidemiology of a dengue virus epidemic in urban Singapore	J. Virol. 83 (9), 4163-4173 (2009)	https://www.ncbi.nlm.nih.gov/pubmed/19211734
SG_EHI_D2847Y09	dengue	KM279609	2009-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279609	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
DC412Y11	dengue	KM279585	2011-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279585	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
Th16_026DV2	dengue	LC410190	2016-10-XX	Southeast Asia	Thailand	Thailand	Thailand	genbank	genome	Phadungsombat et al	https://www.ncbi.nlm.nih.gov/nuccore/LC410190	Emergence of genotype Cosmopolitan of dengue virus type 2 and genotype III of dengue virus type 3 in Thailand	PLoS ONE (2018) In press	?
DENV2/CN/GZDF595/2014	dengue	KT187556	2014-XX-XX	China	China	China	China	genbank	genome	Zhan et al	https://www.ncbi.nlm.nih.gov/nuccore/KT187556	Direct Submission	Submitted (17-JUN-2015) Department of Microbiology, Zhongshan School of Medicine, Sun Yat-Sen University, Key Laboratory of Tropical Disease Control, Ministry of Education, W1334, Science & Technology Building, 74 Zhongshan Road Ii, Guangzhou, Guangdong 510080, China	?
DC408Y11	dengue	KM279583	2011-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279583	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
GZ16XN11140	dengue	MK564477	2016-04-15	China	China	China	China	genbank	genome	Su et al	https://www.ncbi.nlm.nih.gov/nuccore/MK564477	An evolutionary study on Dengue Virus 2 in Guangzhou city, 2016-2018	Unpublished	?
D2/CN/HZ_1312/2017	dengue	MH110565	2017-09-XX	China	China	China	China	genbank	genome	Yu et al	https://www.ncbi.nlm.nih.gov/nuccore/MH110565	Multiple lineages of Dengue virus serotype 2 cosmopolitan genotype caused a local dengue outbreak in Hangzhou, Zhejiang province, China, 2017	Unpublished	?
2015_CZ_17	dengue	KX621247	2015-XX-XX	China	China	China	China	genbank	genome	Zhao et al	https://www.ncbi.nlm.nih.gov/nuccore/KX621247	Direct Submission	Submitted (24-JUL-2016) Institute of Infectious Disease, Guangzhou Eighth People's Hospital, 627 East Dongfeng Road, Guangzhou, Guangdong 231567, China	?
GZ8_13/S/Yuexiu/2014/DEV2	dengue	KX225485	2015-XX-XX	China	China	China	China	genbank	genome	?	?	?	?	?
D2/CN/HZ_666/2017	dengue	MH110593	2017-09-XX	China	China	China	China	genbank	genome	Yu et al	https://www.ncbi.nlm.nih.gov/nuccore/MH110593	Multiple lineages of Dengue virus serotype 2 cosmopolitan genotype caused a local dengue outbreak in Hangzhou, Zhejiang province, China, 2017	Unpublished	?
D2/Pakistan/78/2009	dengue	KF041237	2009-XX-XX	West Asia	Pakistan	Pakistan	Pakistan	genbank	genome	Koo et al	https://www.ncbi.nlm.nih.gov/nuccore/KF041237	Evolution and heterogeneity of multiple serotypes of Dengue virus in Pakistan, 2006-2011	Virol. J. 10, 275 (2013)	https://www.ncbi.nlm.nih.gov/pubmed/24007412
