virus,subtype,virus_and_subtype,gene,adaptive_subs_per_codon_per_year,lower_95ci,upper_95ci,ci,len_in_codons,adaptive_muts_per_year,lower_95ci_mutspergene,upper_95ci_mutspergene,legible_name,virus_family,color,rna_dna,genome_type,enveloped,transmission,cellular_receptor,fusion_protein_class,legible_rate_percodon,legible_rate_pergene
dengue,denv1_V,dengue_denv1_V,E,0.0,0.0,0.0,"[0.0, 0.0]",495,0.0,0.0,0.0,Dengue 1-V,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv1_V,dengue_denv1_V,NS1,0.12192393072740941,0.0,0.4028857234596813,"[0.0, 0.4028857234596813]",352,0.04291722361604811,0.0,0.1418157746578078,Dengue 1-V,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.12×10⁻³ muts per codon per year,0.04 muts per year
dengue,denv1_V,dengue_denv1_V,Ns2a,0.052739126190604904,0.0,0.19199315402102216,"[0.0, 0.19199315402102216]",218,0.011497129509551868,0.0,0.041854507576582836,Dengue 1-V,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.05×10⁻³ muts per codon per year,0.01 muts per year
dengue,denv1_V,dengue_denv1_V,Ns2b,0.3705976161978417,0.0,1.1193865422128464,"[0.0, 1.1193865422128464]",130,0.04817769010571942,0.0,0.14552025048767003,Dengue 1-V,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.37×10⁻³ muts per codon per year,0.05 muts per year
dengue,denv1_V,dengue_denv1_V,Ns3,0.0,0.0,0.0,"[0.0, 0.0]",619,0.0,0.0,0.0,Dengue 1-V,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv1_V,dengue_denv1_V,Ns4a,0.0,0.0,0.0,"[0.0, 0.0]",127,0.0,0.0,0.0,Dengue 1-V,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv1_V,dengue_denv1_V,Ns4b,0.0,0.0,0.0,"[0.0, 0.0]",249,0.0,0.0,0.0,Dengue 1-V,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv1_V,dengue_denv1_V,Ns5,0.107255707257924,0.0,0.2977427200983128,"[0.0, 0.2977427200983128]",899,0.09642288082487367,0.0,0.2676707053683832,Dengue 1-V,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.11×10⁻³ muts per codon per year,0.1 muts per year
dengue,denv2_AA,dengue_denv2_AA,C,0.37625875779485574,0.0,1.3263121212268634,"[0.0, 1.3263121212268634]",114,0.04289349838861355,0.0,0.15119958181986243,Dengue 2-AA,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.38×10⁻³ muts per codon per year,0.04 muts per year
dengue,denv2_AA,dengue_denv2_AA,M,0.0,0.0,0.0,"[0.0, 0.0]",166,0.0,0.0,0.0,Dengue 2-AA,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv2_AA,dengue_denv2_AA,E,0.3365434924294212,0.02897896448003694,0.9332985721611615,"[0.02897896448003694, 0.9332985721611615]",495,0.1665890287525635,0.014344587417618286,0.461982793219775,Dengue 2-AA,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.34×10⁻³ muts per codon per year,0.17 muts per year
dengue,denv2_AA,dengue_denv2_AA,NS1,0.003975818484135565,0.0,0.03022479576625212,"[0.0, 0.03022479576625212]",352,0.0013994881064157188,0.0,0.010639128109720746,Dengue 2-AA,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv2_AA,dengue_denv2_AA,Ns2a,0.05180977576655109,0.0,0.1221445349335184,"[0.0, 0.1221445349335184]",218,0.011294531117108137,0.0,0.02662750861550701,Dengue 2-AA,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.05×10⁻³ muts per codon per year,0.01 muts per year
dengue,denv2_AA,dengue_denv2_AA,Ns2b,0.0,0.0,0.0,"[0.0, 0.0]",130,0.0,0.0,0.0,Dengue 2-AA,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv2_AA,dengue_denv2_AA,Ns3,0.23255926466832166,0.03426221427817855,0.4617717073840254,"[0.03426221427817855, 0.4617717073840254]",618,0.14372162556502277,0.021174048423914342,0.2853749151633277,Dengue 2-AA,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.23×10⁻³ muts per codon per year,0.14 muts per year
dengue,denv2_AA,dengue_denv2_AA,Ns4a,0.5098150078284875,0.016404995396180032,1.680289628934881,"[0.016404995396180032, 1.680289628934881]",127,0.06474650599421791,0.002083434415314864,0.2133967828747299,Dengue 2-AA,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.51×10⁻³ muts per codon per year,0.06 muts per year
dengue,denv2_AA,dengue_denv2_AA,Ns4b,0.013904338153503892,0.0,0.04171301446051168,"[0.0, 0.04171301446051168]",248,0.0034482758620689655,0.0,0.010344827586206896,Dengue 2-AA,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.01×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv2_AA,dengue_denv2_AA,Ns5,0.25648092942206846,0.059496464835146416,0.5127407808349158,"[0.059496464835146416, 0.5127407808349158]",900,0.2308328364798616,0.053546818351631775,0.46146670275142426,Dengue 2-AA,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.26×10⁻³ muts per codon per year,0.23 muts per year
dengue,denv2_AI,dengue_denv2_AI,C,0.0,0.0,0.0,"[0.0, 0.0]",114,0.0,0.0,0.0,Dengue 2-AI,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv2_AI,dengue_denv2_AI,M,0.5897754798964377,0.07821247779565069,1.2357798601468,"[0.07821247779565069, 1.2357798601468]",166,0.09790272966280866,0.012983271314078013,0.2051394567843688,Dengue 2-AI,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.59×10⁻³ muts per codon per year,0.1 muts per year
dengue,denv2_AI,dengue_denv2_AI,E,0.2516455712768943,0.05117218388228237,0.6036846854415465,"[0.05117218388228237, 0.6036846854415465]",495,0.12456455778206268,0.025330231021729772,0.29882391929356555,Dengue 2-AI,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.25×10⁻³ muts per codon per year,0.12 muts per year
dengue,denv2_AI,dengue_denv2_AI,NS1,0.18200022988886816,0.011681039257965115,0.44939589247101347,"[0.011681039257965115, 0.44939589247101347]",352,0.06406408092088159,0.004111725818803721,0.15818735414979673,Dengue 2-AI,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.18×10⁻³ muts per codon per year,0.06 muts per year
dengue,denv2_AI,dengue_denv2_AI,Ns2a,0.5689208206075327,0.10717048862669468,1.0741720350287582,"[0.10717048862669468, 1.0741720350287582]",218,0.12402473889244213,0.02336316652061944,0.2341695036362693,Dengue 2-AI,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.57×10⁻³ muts per codon per year,0.12 muts per year
dengue,denv2_AI,dengue_denv2_AI,Ns2b,0.293291882845599,0.0,1.0154952174023255,"[0.0, 1.0154952174023255]",130,0.03812794476992786,0.0,0.13201437826230233,Dengue 2-AI,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.29×10⁻³ muts per codon per year,0.04 muts per year
dengue,denv2_AI,dengue_denv2_AI,Ns3,0.04298849665570143,-0.04170921376953112,0.14566217289276315,"[-0.04170921376953112, 0.14566217289276315]",618,0.026566890933223484,-0.025776294109570233,0.09001922284772762,Dengue 2-AI,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.04×10⁻³ muts per codon per year,0.03 muts per year
dengue,denv2_AI,dengue_denv2_AI,Ns4a,0.16590247377940867,0.0,0.4977074213382258,"[0.0, 0.4977074213382258]",127,0.0210696141699849,0.0,0.06320884250995468,Dengue 2-AI,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.17×10⁻³ muts per codon per year,0.02 muts per year
dengue,denv2_AI,dengue_denv2_AI,Ns4b,0.08675041003130364,-0.001787261357034614,0.3469076706121622,"[-0.001787261357034614, 0.3469076706121622]",248,0.021514101687763305,-0.00044324081654458425,0.08603310231181623,Dengue 2-AI,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.09×10⁻³ muts per codon per year,0.02 muts per year
dengue,denv2_AI,dengue_denv2_AI,Ns5,0.18581822856178185,0.0244616284192671,0.39247970724724446,"[0.0244616284192671, 0.39247970724724446]",900,0.16723640570560366,0.02201546557734039,0.35323173652252,Dengue 2-AI,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.19×10⁻³ muts per codon per year,0.17 muts per year
dengue,denv2_C,dengue_denv2_C,C,0.03474886932637613,-0.056186758136749934,0.1499098090204053,"[-0.056186758136749934, 0.1499098090204053]",114,0.003961371103206879,-0.006405290427589493,0.017089718228326202,Dengue 2-C,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.03×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv2_C,dengue_denv2_C,M,0.0036518383506943786,-0.10461420480091538,0.1551083001628458,"[-0.10461420480091538, 0.1551083001628458]",166,0.0006062051662152669,-0.017365957996951953,0.025747977827032403,Dengue 2-C,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv2_C,dengue_denv2_C,E,0.10503032331244505,0.014051475086990312,0.2537943058382867,"[0.014051475086990312, 0.2537943058382867]",495,0.0519900100396603,0.006955480168060205,0.1256281813899519,Dengue 2-C,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.11×10⁻³ muts per codon per year,0.05 muts per year
dengue,denv2_C,dengue_denv2_C,NS1,0.06308041809297982,0.0,0.1730298379758087,"[0.0, 0.1730298379758087]",352,0.022204307168728895,0.0,0.06090650296748466,Dengue 2-C,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.06×10⁻³ muts per codon per year,0.02 muts per year
dengue,denv2_C,dengue_denv2_C,Ns2a,0.013199639853664034,0.0,0.13690197387313874,"[0.0, 0.13690197387313874]",218,0.0028775214880987594,0.0,0.029844630304344245,Dengue 2-C,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.01×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv2_C,dengue_denv2_C,Ns2b,0.04655258614944052,0.0,0.20858279099646196,"[0.0, 0.20858279099646196]",130,0.006051836199427269,0.0,0.027115762829540056,Dengue 2-C,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.05×10⁻³ muts per codon per year,0.01 muts per year
dengue,denv2_C,dengue_denv2_C,Ns3,0.045705581563658546,-0.006278232424230714,0.14905737840541763,"[-0.006278232424230714, 0.14905737840541763]",618,0.02824604940634098,-0.0038799476381745812,0.0921174598545481,Dengue 2-C,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.05×10⁻³ muts per codon per year,0.03 muts per year
dengue,denv2_C,dengue_denv2_C,Ns4a,-0.02408778600701652,-0.09039727838209922,0.0,"[-0.09039727838209922, 0.0]",127,-0.003059148822891098,-0.011480454354526602,0.0,Dengue 2-C,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,-0.02×10⁻³ muts per codon per year,-0.0 muts per year
dengue,denv2_C,dengue_denv2_C,Ns4b,0.02275732249371438,-0.00797617176379016,0.09197103600178552,"[-0.00797617176379016, 0.09197103600178552]",248,0.005643815978441166,-0.0019780905974199595,0.022808816928442808,Dengue 2-C,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.02×10⁻³ muts per codon per year,0.01 muts per year
dengue,denv2_C,dengue_denv2_C,Ns5,0.0626422653203034,0.0064874530749431825,0.13307249420428452,"[0.0064874530749431825, 0.13307249420428452]",900,0.056378038788273056,0.005838707767448864,0.11976524478385606,Dengue 2-C,flavivirus,#2cccf2,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.06×10⁻³ muts per codon per year,0.06 muts per year
dengue,denv3_II,dengue_denv3_II,C,-0.20540144797852428,-0.6162043439355731,0.0,"[-0.6162043439355731, 0.0]",114,-0.02341576506955177,-0.07024729520865533,0.0,Dengue 3-II,flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,-0.21×10⁻³ muts per codon per year,-0.02 muts per year
dengue,denv3_II,dengue_denv3_II,M,-0.13500877562168243,-0.42181975200779587,0.002069005857987009,"[-0.42181975200779587, 0.002069005857987009]",166,-0.02241145675319928,-0.07002207883329412,0.00034345497242584355,Dengue 3-II,flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,-0.14×10⁻³ muts per codon per year,-0.02 muts per year
dengue,denv3_II,dengue_denv3_II,E,0.16628686682327673,0.025893069926641803,0.3066932257804104,"[0.025893069926641803, 0.3066932257804104]",493,0.08197942534387544,0.012765283473834408,0.15119976030974233,Dengue 3-II,flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.17×10⁻³ muts per codon per year,0.08 muts per year
dengue,denv3_II,dengue_denv3_II,NS1,0.04557823360486854,0.0,0.15180726321311525,"[0.0, 0.15180726321311525]",352,0.016043538228913724,0.0,0.053436156651016566,Dengue 3-II,flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.05×10⁻³ muts per codon per year,0.02 muts per year
dengue,denv3_II,dengue_denv3_II,Ns2a,0.02561412100782863,-0.062808225229209,0.15474877334957132,"[-0.062808225229209, 0.15474877334957132]",218,0.005583878379706642,-0.01369219309996756,0.03373523259020655,Dengue 3-II,flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.03×10⁻³ muts per codon per year,0.01 muts per year
dengue,denv3_II,dengue_denv3_II,Ns2b,0.0,0.0,0.0,"[0.0, 0.0]",130,0.0,0.0,0.0,Dengue 3-II,flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv3_II,dengue_denv3_II,Ns3,-0.007743209990145762,-0.04764376915600984,0.03284684327612725,"[-0.04764376915600984, 0.03284684327612725]",619,-0.0047930469839002265,-0.02949149310757009,0.020332195987922765,Dengue 3-II,flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,-0.01×10⁻³ muts per codon per year,-0.0 muts per year
dengue,denv3_II,dengue_denv3_II,Ns4a,0.0,0.0,0.0,"[0.0, 0.0]",127,0.0,0.0,0.0,Dengue 3-II,flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv3_II,dengue_denv3_II,Ns4b,0.09100313583462794,0.0,0.27300940750388386,"[0.0, 0.27300940750388386]",248,0.02256877768698773,0.0,0.0677063330609632,Dengue 3-II,flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.09×10⁻³ muts per codon per year,0.02 muts per year
dengue,denv3_II,dengue_denv3_II,Ns5,0.1092457505038552,0.026299279177270193,0.22662255185647884,"[0.026299279177270193, 0.22662255185647884]",900,0.09832117545346968,0.023669351259543173,0.20396029667083096,Dengue 3-II,flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.11×10⁻³ muts per codon per year,0.1 muts per year
dengue,denv3_III,dengue_denv3_III,C,0.0,0.0,0.0,"[0.0, 0.0]",114,0.0,0.0,0.0,Dengue 3-III,flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv3_III,dengue_denv3_III,M,0.0,0.0,0.0,"[0.0, 0.0]",166,0.0,0.0,0.0,Dengue 3-III,flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv3_III,dengue_denv3_III,E,0.04864323869016478,0.0,0.15454889621814658,"[0.0, 0.15454889621814658]",493,0.023981116674251235,0.0,0.07619260583554625,Dengue 3-III,flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.05×10⁻³ muts per codon per year,0.02 muts per year
dengue,denv3_III,dengue_denv3_III,NS1,0.29010545934806886,0.07067376143107049,0.6391028583854952,"[0.07067376143107049, 0.6391028583854952]",352,0.10211712169052023,0.02487716402373681,0.2249642061516943,Dengue 3-III,flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.29×10⁻³ muts per codon per year,0.1 muts per year
dengue,denv3_III,dengue_denv3_III,Ns2a,0.05571600367679507,-0.11478388500661933,0.37450242624267743,"[-0.11478388500661933, 0.37450242624267743]",218,0.012146088801541326,-0.025022886931443014,0.08164152892090368,Dengue 3-III,flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.06×10⁻³ muts per codon per year,0.01 muts per year
dengue,denv3_III,dengue_denv3_III,Ns2b,0.0612750155446479,0.0,0.2012463793365137,"[0.0, 0.2012463793365137]",130,0.007965752020804228,0.0,0.026162029313746782,Dengue 3-III,flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.06×10⁻³ muts per codon per year,0.01 muts per year
dengue,denv3_III,dengue_denv3_III,Ns3,0.06802262250145841,0.0,0.1617179971554298,"[0.0, 0.1617179971554298]",619,0.04210600332840276,0.0,0.10010344023921106,Dengue 3-III,flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.07×10⁻³ muts per codon per year,0.04 muts per year
dengue,denv3_III,dengue_denv3_III,Ns4a,0.38000411052069843,-0.0014985512842584498,0.878833026306413,"[-0.0014985512842584498, 0.878833026306413]",127,0.0482605220361287,-0.00019031601310082313,0.11161179434091446,Dengue 3-III,flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.38×10⁻³ muts per codon per year,0.05 muts per year
dengue,denv3_III,dengue_denv3_III,Ns4b,0.01332656262939711,0.0,0.039846350051824846,"[0.0, 0.039846350051824846]",248,0.003304987532090483,0.0,0.009881894812852562,Dengue 3-III,flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.01×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv3_III,dengue_denv3_III,Ns5,0.18055260625324893,0.06779283188877855,0.36558289926836424,"[0.06779283188877855, 0.36558289926836424]",900,0.16249734562792403,0.061013548699900694,0.32902460934152783,Dengue 3-III,flavivirus,#76def7,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.18×10⁻³ muts per codon per year,0.16 muts per year
dengue,denv4_I,dengue_denv4_I,C,0.0,0.0,0.0,"[0.0, 0.0]",113,0.0,0.0,0.0,Dengue 4-I,flavivirus,#adebfa,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv4_I,dengue_denv4_I,M,0.0,0.0,0.0,"[0.0, 0.0]",166,0.0,0.0,0.0,Dengue 4-I,flavivirus,#adebfa,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv4_I,dengue_denv4_I,E,0.02901971636862854,0.0,0.13772359825401218,"[0.0, 0.13772359825401218]",495,0.014364759602471126,0.0,0.06817318113573603,Dengue 4-I,flavivirus,#adebfa,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.03×10⁻³ muts per codon per year,0.01 muts per year
dengue,denv4_I,dengue_denv4_I,NS1,0.2378609514160077,0.0,0.8098412089788559,"[0.0, 0.8098412089788559]",352,0.0837270548984347,0.0,0.2850641055605573,Dengue 4-I,flavivirus,#adebfa,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.24×10⁻³ muts per codon per year,0.08 muts per year
dengue,denv4_I,dengue_denv4_I,Ns2a,0.0,0.0,0.0,"[0.0, 0.0]",218,0.0,0.0,0.0,Dengue 4-I,flavivirus,#adebfa,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv4_I,dengue_denv4_I,Ns2b,0.0,0.0,0.0,"[0.0, 0.0]",130,0.0,0.0,0.0,Dengue 4-I,flavivirus,#adebfa,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv4_I,dengue_denv4_I,Ns3,0.050211338778150774,0.0,0.1280242216194888,"[0.0, 0.1280242216194888]",618,0.03103060736489718,0.0,0.07911896896084407,Dengue 4-I,flavivirus,#adebfa,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.05×10⁻³ muts per codon per year,0.03 muts per year
dengue,denv4_I,dengue_denv4_I,Ns4a,0.0,0.0,0.0,"[0.0, 0.0]",127,0.0,0.0,0.0,Dengue 4-I,flavivirus,#adebfa,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv4_I,dengue_denv4_I,Ns4b,0.0,0.0,0.0,"[0.0, 0.0]",245,0.0,0.0,0.0,Dengue 4-I,flavivirus,#adebfa,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv4_I,dengue_denv4_I,Ns5,0.0,0.0,0.0,"[0.0, 0.0]",900,0.0,0.0,0.0,Dengue 4-I,flavivirus,#adebfa,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv4_II,dengue_denv4_II,C,0.037185112209117986,0.0,0.1202212748189054,"[0.0, 0.1202212748189054]",113,0.004201917679630332,0.0,0.01358500405453631,Dengue 4-II,flavivirus,#adebfa,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.04×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv4_II,dengue_denv4_II,M,0.0,0.0,0.0,"[0.0, 0.0]",166,0.0,0.0,0.0,Dengue 4-II,flavivirus,#adebfa,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv4_II,dengue_denv4_II,E,0.0854381164356964,0.0,0.1802522741957245,"[0.0, 0.1802522741957245]",495,0.042291867635669715,0.0,0.08922487572688363,Dengue 4-II,flavivirus,#adebfa,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.09×10⁻³ muts per codon per year,0.04 muts per year
dengue,denv4_II,dengue_denv4_II,NS1,0.1493675376742295,-0.041405503725657405,0.4659890996393977,"[-0.041405503725657405, 0.4659890996393977]",352,0.05257737326132879,-0.014574737311431406,0.16402816307306797,Dengue 4-II,flavivirus,#adebfa,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.15×10⁻³ muts per codon per year,0.05 muts per year
dengue,denv4_II,dengue_denv4_II,Ns2a,0.17166129722330004,-0.0007058618814085501,0.4216530347292799,"[-0.0007058618814085501, 0.4216530347292799]",218,0.03742216279467941,-0.00015387789014706393,0.09192036157098302,Dengue 4-II,flavivirus,#adebfa,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.17×10⁻³ muts per codon per year,0.04 muts per year
dengue,denv4_II,dengue_denv4_II,Ns2b,0.0672488061549688,0.0,0.22670082435701325,"[0.0, 0.22670082435701325]",130,0.008742344800145943,0.0,0.029471107166411725,Dengue 4-II,flavivirus,#adebfa,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.07×10⁻³ muts per codon per year,0.01 muts per year
