Accession	Virus	Author	Publication_Title	Journal	Database
MZ682627	NL63	Choi,S., Kim,K.W., Ku,K.B., Kim,S.J., Park,C., Park,D., Kim,S. and Yi,H.	Human Alphacoronavirus Universal Primers for Genome Amplification and Sequencing	Front Microbiol 13, 789665 (2022)	ViPR-BRC, Genbank
OK625405	NL63	Yi,H.	Direct Submission	Submitted (20-OCT-2021) School of Biosystem and Biomedical Science, Korea University, Anam-ro 145, Seongbuk-gu, Seoul 02841, South Korea	ViPR-BRC, Genbank
OK073075	NL63	Shao,N., Zhang,T. and Yang,F.	Molecular Evolution of Human Coronavirus NL63, 229E, HKU1 and OC43 in Hospitalized Children in China	Unpublished	ViPR-BRC, Genbank
MN026166	NL63	Kamau,E., Luka,M.M., de Laurent,Z.R., Adema,I., Agoti,C.N. and Nokes,J.D.	Direct Submission	Submitted (05-JUN-2019) Epidemiology and Demography, KEMRI-Wellcome Trust, P.O. Box 230, Kilifi 80108, Kenya	ViPR-BRC, Genbank
MW587039	NL63	Shi,M., Zhao,S., Yu,B., Wu,W.-C., Hu,Y., Tian,J.-H., Yin,W., Ni,F., Hu,H.-L., Geng,S., Tan,L., Peng,Y., Wu,F., Song,Z.-G., Chen,Y.-M., Wang,W., Holmes,E.C. and Zhang,Y.-Z.	Characterization of Total Respiratory Infectomes in pre-COVID-19 Wuhan, China	Unpublished	ViPR-BRC, Genbank
JQ765563	NL63	Dominguez,S.R., Sims,G.E., Wentworth,D.E., Halpin,R.A., Robinson,C.C., Town,C.D. and Holmes,K.V.	Genomic analysis of 16 Colorado human NL63 coronaviruses identifies a new genotype, high sequence diversity in the N-terminal domain of the spike gene and evidence of recombination	J. Gen. Virol. 93 (PT 11), 2387-2398 (2012)	ViPR-BRC, Genbank
JQ765569	NL63	Dominguez,S.R., Sims,G.E., Wentworth,D.E., Halpin,R.A., Robinson,C.C., Town,C.D. and Holmes,K.V.	Genomic analysis of 16 Colorado human NL63 coronaviruses identifies a new genotype, high sequence diversity in the N-terminal domain of the spike gene and evidence of recombination	J. Gen. Virol. 93 (PT 11), 2387-2398 (2012)	ViPR-BRC, Genbank
JQ765570	NL63	Dominguez,S.R., Sims,G.E., Wentworth,D.E., Halpin,R.A., Robinson,C.C., Town,C.D. and Holmes,K.V.	Genomic analysis of 16 Colorado human NL63 coronaviruses identifies a new genotype, high sequence diversity in the N-terminal domain of the spike gene and evidence of recombination	J. Gen. Virol. 93 (PT 11), 2387-2398 (2012)	ViPR-BRC, Genbank
DQ445912	NL63	Pyrc,K., Dijkman,R., Deng,L., Jebbink,M.F., Ross,H.A., Berkhout,B. and van der Hoek,L.	Mosaic structure of human coronavirus NL63, one thousand years of evolution	J. Mol. Biol. 364 (5), 964-973 (2006)	ViPR-BRC, Genbank
JQ765564	NL63	Dominguez,S.R., Sims,G.E., Wentworth,D.E., Halpin,R.A., Robinson,C.C., Town,C.D. and Holmes,K.V.	Genomic analysis of 16 Colorado human NL63 coronaviruses identifies a new genotype, high sequence diversity in the N-terminal domain of the spike gene and evidence of recombination	J. Gen. Virol. 93 (PT 11), 2387-2398 (2012)	ViPR-BRC, Genbank
KF530112	NL63	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
JQ900256	NL63	Dominguez,S.R., Sims,G.E., Wentworth,D.E., Halpin,R.A., Robinson,C.C., Town,C.D. and Holmes,K.V.	Genomic analysis of 16 Colorado human NL63 coronaviruses identifies a new genotype, high sequence diversity in the N-terminal domain of the spike gene and evidence of recombination	J. Gen. Virol. 93 (PT 11), 2387-2398 (2012)	ViPR-BRC, Genbank
JQ765565	NL63	Dominguez,S.R., Sims,G.E., Wentworth,D.E., Halpin,R.A., Robinson,C.C., Town,C.D. and Holmes,K.V.	Genomic analysis of 16 Colorado human NL63 coronaviruses identifies a new genotype, high sequence diversity in the N-terminal domain of the spike gene and evidence of recombination	J. Gen. Virol. 93 (PT 11), 2387-2398 (2012)	ViPR-BRC, Genbank
KY983586	NL63	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	ViPR-BRC, Genbank
LC488390	NL63	Kazuya,S., Nao,N., Matsuyama,S. and Kageyama,T.	Ultra-Rapid Real-Time RT-PCR Method for Detecting Middle East Respiratory Syndrome Coronavirus Using a Mobile PCR Device, PCR1100	Jpn J Infect Dis 73 (3), 181-186 (2020)	ViPR-BRC, Genbank
MK334047	NL63	Zhang,L., Gan,M., Zhang,Z., Li,X., Liu,W., Zhu,A., Sun,J., Li,F., Wang,Y., Zhang,F., Zhao,J., Zhou,R. and Zhao,J.	Complete Genome Sequences of Five Human Coronavirus NL63 Strains Causing Respiratory Illness in Hospitalized Children in China	Microbiol Resour Announc 9 (8), e01597-19 (2020)	ViPR-BRC, Genbank
MK334046	NL63	Zhang,L., Gan,M., Zhang,Z., Li,X., Liu,W., Zhu,A., Sun,J., Li,F., Wang,Y., Zhang,F., Zhao,J., Zhou,R. and Zhao,J.	Complete Genome Sequences of Five Human Coronavirus NL63 Strains Causing Respiratory Illness in Hospitalized Children in China	Microbiol Resour Announc 9 (8), e01597-19 (2020)	ViPR-BRC, Genbank
LC488389	NL63	Kazuya,S., Nao,N., Matsuyama,S. and Kageyama,T.	Ultra-Rapid Real-Time RT-PCR Method for Detecting Middle East Respiratory Syndrome Coronavirus Using a Mobile PCR Device, PCR1100	Jpn J Infect Dis 73 (3), 181-186 (2020)	ViPR-BRC, Genbank
DQ445911	NL63	Pyrc,K., Dijkman,R., Deng,L., Jebbink,M.F., Ross,H.A., Berkhout,B. and van der Hoek,L.	Mosaic structure of human coronavirus NL63, one thousand years of evolution	J. Mol. Biol. 364 (5), 964-973 (2006)	ViPR-BRC, Genbank
