Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"31631.4908","Human coronavirus OC43 9817_10",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Partial","9817_10",,,,,,,,,,,,,,,,,,,,,"2015-08-31T00:00:00Z",,,,,,,"KF572947",,,,,,,,1,2783,35.752785,1,2783,,,,1,,,,,,"nasal and throat swab",,"2010-03",2010,,"China","Asia","China: Beijing",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:08:42.853Z","2022-07-09T01:08:42.853Z"
"31631.4909","Human coronavirus OC43 sloOC43-3",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Partial","sloOC43-3",,,,,,,,,,,,,,,,,,,,,"2014-01-13T00:00:00Z","23379823",,,,,,"KF668031",,,"Sanger dideoxy sequencing",,,,,1,943,35.843056,1,943,,,,1,,,,,,,,"2011-02-22",2011,,"Slovenia","Europe","Slovenia",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:08:43.039Z","2022-07-09T01:08:43.039Z"
"31631.4910","Human coronavirus OC43 sloOC43-2",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Partial","sloOC43-2",,,,,,,,,,,,,,,,,,,,,"2014-01-13T00:00:00Z","23379823",,,,,,"KF668030",,,"Sanger dideoxy sequencing",,,,,1,884,35.294117,1,884,,,,1,,,,,,,,"2011-02-20",2011,,"Slovenia","Europe","Slovenia",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:08:43.028Z","2022-07-09T01:08:43.028Z"
"31631.4911","Human coronavirus OC43 sloOC43-1",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Partial","sloOC43-1",,,,,,,,,,,,,,,,,,,,,"2014-01-13T00:00:00Z","23379823",,,,,,"KF668028",,,"Sanger dideoxy sequencing",,,,,1,933,35.7985,1,933,,,,1,,,,,,,,"2011-02-10",2011,,"Slovenia","Europe","Slovenia",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:08:43.048Z","2022-07-09T01:08:43.048Z"
"31631.4912","Human coronavirus OC43 39A/2007",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","39A/2007",,,,,,,,,,,,,,,,,,,,,"2015-08-31T00:00:00Z",,,,,,,"KF923890",,,,,,,,1,30713,36.64572,1,30713,,,,10,,,,,,"nasopharyngeal aspirate",,"2007-04",2007,,"China","Asia","China: Beijing",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:18:46.062Z","2022-07-09T01:18:46.062Z"
"31631.4913","Human coronavirus OC43 5240/2007",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","5240/2007",,,,,,,,,,,,,,,,,,,,,"2015-02-06T00:00:00Z","25530469",,,,,,"KF923891",,,,,,,,1,30713,36.626183,1,30713,,,,10,,,,,,"nasal and throat swab",,"2007-05",2007,,"China","Asia","China: Beijing",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:18:46.009Z","2022-07-09T01:18:46.009Z"
"31631.4914","Human coronavirus OC43 2145A/2010",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","2145A/2010",,,,,,,,,,,,,,,,,,,,,"2015-02-06T00:00:00Z","25530469",,,,,,"KF923888",,,,,,,,1,30719,36.658092,1,30719,,,,10,,,,,,"nasopharyngeal aspirate",,"2010-07",2010,,"China","Asia","China: Beijing",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:18:45.844Z","2022-07-09T01:18:45.844Z"
"31631.4915","Human coronavirus OC43 1926/2006",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","1926/2006",,,,,,,,,,,,,,,,,,,,,"2015-08-31T00:00:00Z",,,,,,,"KF923889",,,,,,,,1,30719,36.71018,1,30719,,,,10,,,,,,"nasal and throat swab",,"2006-03",2006,,"China","Asia","China: Beijing",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:18:45.955Z","2022-07-09T01:18:45.955Z"
"31631.4916","Human coronavirus OC43 1908A/2010",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","1908A/2010",,,,,,,,,,,,,,,,,,,,,"2015-08-31T00:00:00Z",,,,,,,"KF923886",,,,,,,,1,30719,36.713436,1,30719,,,,10,,,,,,"nasopharyngeal aspirate",,"2010-03",2010,,"China","Asia","China: Beijing",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:28:48.445Z","2022-07-09T01:28:48.445Z"
"31631.4917","Human coronavirus OC43 1997A/2010",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","1997A/2010",,,,,,,,,,,,,,,,,,,,,"2015-08-31T00:00:00Z",,,,,,,"KF923887",,,,,,,,1,30719,36.648327,1,30719,,,,10,,,,,,"nasopharyngeal aspirate",,"2010-04",2010,,"China","Asia","China: Beijing",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:28:48.521Z","2022-07-09T01:28:48.521Z"
"31631.4918","Human coronavirus OC43 5472/2007",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","5472/2007",,,,,,,,,,,,,,,,,,,,,"2015-08-31T00:00:00Z",,,,,,,"KF923901",,,,,,,,1,30713,36.635952,1,30713,,,,10,,,,,,"nasal and throat swab",,"2007-06",2007,,"China","Asia","China: Beijing",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:18:46.170Z","2022-07-09T01:18:46.170Z"
"31631.4919","Human coronavirus OC43 3647/2006",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","3647/2006",,,,,,,,,,,,,,,,,,,,,"2015-02-06T00:00:00Z","25530469",,,,,,"KF923900",,,,,,,,1,30722,36.66428,1,30722,,,,10,,,,,,"nasal and throat swab",,"2006-10",2006,,"China","Asia","China: Beijing",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:18:46.228Z","2022-07-09T01:18:46.228Z"
"31631.4920","Human coronavirus OC43 12689/2012",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","12689/2012",,,,,,,,,,,,,,,,,,,,,"2015-08-31T00:00:00Z",,,,,,,"KF923902",,,,,,,,1,30713,36.616417,1,30713,,,,10,,,,,,"nasal and throat swab",,"2012-05",2012,,"China","Asia","China: Beijing",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:18:46.116Z","2022-07-09T01:18:46.116Z"
"31631.4921","Human coronavirus OC43 3184A/2012",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","3184A/2012",,,,,,,,,,,,,,,,,,,,,"2015-08-31T00:00:00Z",,,,,,,"KF923898",,,,,,,,1,30716,36.603073,1,30716,,,,10,,,,,,"nasopharyngeal aspirate",,"2012-03",2012,,"China","Asia","China: Beijing",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:18:46.469Z","2022-07-09T01:18:46.469Z"
"31631.4922","Human coronavirus OC43 3582/2006",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","3582/2006",,,,,,,,,,,,,,,,,,,,,"2015-08-31T00:00:00Z",,,,,,,"KF923899",,,,,,,,1,30722,36.66428,1,30722,,,,10,,,,,,"nasal and throat swab",,"2006-09",2006,,"China","Asia","China: Beijing",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:18:46.576Z","2022-07-09T01:18:46.576Z"
"31631.4923","Human coronavirus OC43 5352/2007",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","5352/2007",,,,,,,,,,,,,,,,,,,,,"2015-08-31T00:00:00Z",,,,,,,"KF923894",,,,,,,,1,30713,36.63921,1,30713,,,,10,,,,,,"nasal and throat swab",,"2007-05",2007,,"China","Asia","China: Beijing",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:28:48.830Z","2022-07-09T01:28:48.830Z"
"31631.4924","Human coronavirus OC43 5345/2007",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","5345/2007",,,,,,,,,,,,,,,,,,,,,"2015-08-31T00:00:00Z",,,,,,,"KF923892",,,,,,,,1,30713,36.642464,1,30713,,,,10,,,,,,"nasal and throat swab",,"2007-05",2007,,"China","Asia","China: Beijing",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:28:48.339Z","2022-07-09T01:28:48.339Z"
"31631.4925","Human coronavirus OC43 2151A/2010",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","2151A/2010",,,,,,,,,,,,,,,,,,,,,"2015-08-31T00:00:00Z",,,,,,,"KF923893",,,,,,,,1,30713,36.626183,1,30713,,,,10,,,,,,"nasopharyngeal aspirate",,"2010-07",2010,,"China","Asia","China: Beijing",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:28:48.995Z","2022-07-09T01:28:48.995Z"
"31631.4926","Human coronavirus OC43 3269A/2012",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","3269A/2012",,,,,,,,,,,,,,,,,,,,,"2015-08-31T00:00:00Z",,,,,,,"KF923897",,,,,,,,1,30711,36.625313,1,30711,,,,10,,,,,,"nasopharyngeal aspirate",,"2012-06",2012,,"China","Asia","China: Beijing",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:28:49.104Z","2022-07-09T01:28:49.104Z"
"31631.4927","Human coronavirus OC43 3074A/2012",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","3074A/2012",,,,,,,,,,,,,,,,,,,,,"2015-02-06T00:00:00Z","25530469",,,,,,"KF923896",,,,,,,,1,30737,36.73423,1,30737,,,,10,,,,,,"nasopharyngeal aspirate",,"2012-02",2012,,"China","Asia","China: Beijing",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:33:50.486Z","2022-07-09T01:33:50.486Z"
"31631.4928","Human coronavirus OC43 10285/2010",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","10285/2010",,,,,,,,,,,,,,,,,,,,,"2015-08-31T00:00:00Z",,,,,,,"KF923895",,,,,,,,1,30731,36.640526,1,30731,,,,10,,,,,,"nasal and throat swab",,"2010-07",2010,,"China","Asia","China: Beijing",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:28:48.933Z","2022-07-09T01:28:48.933Z"
"31631.4929","Human coronavirus OC43 229/2005",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","229/2005",,,,,,,,,,,,,,,,,,,,,"2015-08-31T00:00:00Z",,,,,,,"KF923905",,,,,,,,1,30722,36.65126,1,30722,,,,10,,,,,,"nasal and throat swab",,"2005-06",2005,,"China","Asia","China: Beijing",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:18:46.368Z","2022-07-09T01:18:46.368Z"
"31631.4930","Human coronavirus OC43 12694/2012",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","12694/2012",,,,,,,,,,,,,,,,,,,,,"2015-08-31T00:00:00Z",,,,,,,"KF923904",,,,,,,,1,30713,36.62944,1,30713,,,,10,,,,,,"nasal and throat swab",,"2012-05",2012,,"China","Asia","China: Beijing",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:23:46.794Z","2022-07-09T01:23:46.794Z"
"31631.4931","Human coronavirus OC43 12691/2012",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","12691/2012",,,,,,,,,,,,,,,,,,,,,"2015-08-31T00:00:00Z",,,,,,,"KF923903",,,,,,,,1,30713,36.616417,1,30713,,,,10,,,,,,"nasal and throat swab",,"2012-05",2012,,"China","Asia","China: Beijing",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:28:49.053Z","2022-07-09T01:28:49.053Z"
"31631.4932","Human coronavirus OC43 5414/2007",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","5414/2007",,,,,,,,,,,,,,,,,,,,,"2015-08-31T00:00:00Z",,,,,,,"KF923908",,,,,,,,1,30713,36.655487,1,30713,,,,10,,,,,,"nasal and throat swab",,"2007-06",2007,,"China","Asia","China: Beijing",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:28:49.288Z","2022-07-09T01:28:49.288Z"
"31631.4933","Human coronavirus OC43 5370/2007",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","5370/2007",,,,,,,,,,,,,,,,,,,,,"2015-08-31T00:00:00Z",,,,,,,"KF923907",,,,,,,,1,30713,36.642464,1,30713,,,,10,,,,,,"nasal and throat swab",,"2007-05",2007,,"China","Asia","China: Beijing",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:28:49.507Z","2022-07-09T01:28:49.507Z"
"31631.4934","Human coronavirus OC43 3194A/2012",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","3194A/2012",,,,,,,,,,,,,,,,,,,,,"2015-02-06T00:00:00Z","25530469",,,,,,"KF923906",,,,,,,,1,30737,36.695187,1,30737,,,,10,,,,,,"nasopharyngeal aspirate",,"2012-03",2012,,"China","Asia","China: Beijing",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:33:50.755Z","2022-07-09T01:33:50.755Z"
"31631.4935","Human coronavirus OC43 5442/2007",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","5442/2007",,,,,,,,,,,,,,,,,,,,,"2015-08-31T00:00:00Z",,,,,,,"KF923909",,,,,,,,1,30713,36.62944,1,30713,,,,10,,,,,,"nasal and throat swab",,"2007-06",2007,,"China","Asia","China: Beijing",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:28:49.668Z","2022-07-09T01:28:49.668Z"
"31631.4936","Human coronavirus OC43 5445/2007",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","5445/2007",,,,,,,,,,,,,,,,,,,,,"2015-08-31T00:00:00Z",,,,,,,"KF923910",,,,,,,,1,30713,36.63921,1,30713,,,,10,,,,,,"nasal and throat swab",,"2007-06",2007,,"China","Asia","China: Beijing",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:23:46.879Z","2022-07-09T01:23:46.879Z"
"31631.4937","Human coronavirus OC43 5479/2007",,31631,"10239;2559587;2732396;2732408;2732506;76804;2499399;11118;2501931;694002;2509481;694003;31631","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus 1;Human coronavirus OC43","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Betacoronavirus 1","Complete","5479/2007",,,,,,,,,,,,,,,,,,,,,"2015-08-31T00:00:00Z",,,,,,,"KF923911",,,,,,,,1,30713,36.63921,1,30713,,,,10,,,,,,"nasal and throat swab",,"2007-06",2007,,"China","Asia","China: Beijing",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-09T01:23:46.929Z","2022-07-09T01:23:46.929Z"
