strain	strain_name	date	country	host	genotype	subgenotype
KC774420	None	2012-04-01	China	Homo sapiens	D	None
KC774421	None	2012-04-01	China	Homo sapiens	D	None
KC774422	None	2012-04-01	China	Homo sapiens	D	None
KC774423	None	2012-04-01	China	Homo sapiens	D	None
KC774424	None	2012-04-01	China	Homo sapiens	D	None
KC774425	None	2012-04-01	China	Homo sapiens	D	None
KC774426	None	2012-04-01	China	Homo sapiens	D	None
KC774427	None	2012-04-01	China	Homo sapiens	D	None
KC774428	None	2012-04-01	China	Homo sapiens	D	None
KC774429	None	2012-04-01	China	Homo sapiens	D	None
KC774430	None	2012-04-01	China	Homo sapiens	D	None
KC774431	None	2012-04-01	China	Homo sapiens	D	None
KC774432	None	2012-04-01	China	Homo sapiens	D	None
KC774433	None	2012-04-01	China	Homo sapiens	D	None
KC774434	None	2012-04-01	China	Homo sapiens	D	None
KC774461	None	2012-04-01	China	Homo sapiens	D	None
KC774462	None	2012-04-01	China	Homo sapiens	D	None
KC774463	None	2012-04-01	China	Homo sapiens	D	None
KC774464	None	2012-04-01	China	Homo sapiens	D	None
KC774465	None	2012-04-01	China	Homo sapiens	D	None
KC774466	None	2012-04-01	China	Homo sapiens	D	None
KC774467	None	2012-04-01	China	Homo sapiens	D	None
KC774468	None	2012-04-01	China	Homo sapiens	D	None
KC774469	None	2012-04-01	China	Homo sapiens	D	None
KC774470	None	2012-04-01	China	Homo sapiens	D	None
KC774471	None	2012-04-01	China	Homo sapiens	D	None
KC774472	None	2012-04-01	China	Homo sapiens	D	None
KC774473	None	2012-04-01	China	Homo sapiens	D	None
KC774474	None	2012-04-01	China	Homo sapiens	D	None
KC774475	None	2012-04-01	China	Homo sapiens	D	None
KC774476	None	2012-04-01	China	Homo sapiens	D	None
KC774477	None	2012-04-01	China	Homo sapiens	D	None
KC774478	None	2012-04-01	China	Homo sapiens	D	None
KC774479	None	2012-04-01	China	Homo sapiens	D	None
KC774480	None	2012-04-01	China	Homo sapiens	D	None
KC774481	None	2012-04-01	China	Homo sapiens	D	None
KC774482	None	2012-04-01	China	Homo sapiens	D	None
KC774483	None	2012-04-01	China	Homo sapiens	D	None
KC774484	None	2012-04-01	China	Homo sapiens	D	None
KC774485	None	2012-04-01	China	Homo sapiens	D	None
KC774486	None	2012-04-01	China	Homo sapiens	D	None
KC774487	None	2012-04-01	China	Homo sapiens	D	None
KC774488	None	2012-04-01	China	Homo sapiens	D	None
KC774489	None	2012-04-01	China	Homo sapiens	D	None
KC774490	None	2012-04-01	China	Homo sapiens	D	None
KC774491	None	2012-04-01	China	Homo sapiens	D	None
KC774492	None	2012-04-01	China	Homo sapiens	D	None
KC774493	None	2012-04-01	China	Homo sapiens	D	None
KC774494	None	2012-04-01	China	Homo sapiens	D	None
KC774495	None	2012-04-01	China	Homo sapiens	D	None
KC774496	None	2012-04-01	China	Homo sapiens	D	None
KC774497	None	2012-04-01	China	Homo sapiens	D	None
KC774498	None	2012-04-01	China	Homo sapiens	D	None
KC774499	None	2012-04-01	China	Homo sapiens	D	None
KJ470884	None	2010-03-26	Brazil	Homo sapiens	D	D4
KJ470885	None	2010-01-08	Brazil	Homo sapiens	D	D4
KJ470886	None	2009-12-14	Brazil	Homo sapiens	D	D4
KJ470887	None	2009-09-21	Brazil	Homo sapiens	D	D4
KJ470888	None	2009-07-13	Brazil	Homo sapiens	D	D4
KJ470889	None	2009-07-13	Brazil	Homo sapiens	D	D4
KJ470890	None	2009-07-13	Brazil	Homo sapiens	D	D4
KJ470891	None	2008-02-25	Brazil	Homo sapiens	D	D4
KJ470892	None	2008-03-17	Brazil	Homo sapiens	D	D4
KJ470893	None	2009-12-14	Brazil	Homo sapiens	D	D4
KJ470894	None	2010-03-05	Brazil	Homo sapiens	D	D4
KJ470895	None	2009-12-14	Brazil	Homo sapiens	D	D4
KJ470896	None	2009-12-14	Brazil	Homo sapiens	D	D4
KJ470897	None	2008-03-10	Brazil	Homo sapiens	D	D4
KJ470898	None	2010-03-22	Brazil	Homo sapiens	D	D4
KC752151	None	2005-06-01	India: Kerala	Homo sapiens	D	D2
KC752154	None	2005-10-10	India: Kerala	Homo sapiens	D	D2
KC752158	None	2005-10-26	India: Kerala	Homo sapiens	D	D2
KC752159	None	2005-10-27	India: Kerala	Homo sapiens	D	D1
KC752162	None	2007-04-23	India: Kerala	Homo sapiens	D	D1
KC752163	None	2005-04-27	India: Kerala	Homo sapiens	D	D1
KC752167	None	2006-01-21	India: Kerala	Homo sapiens	D	D2
KC752177	None	2006-08-25	India: Kerala	Homo sapiens	D	D2
KC752181	None	2006-10-28	India: Kerala	Homo sapiens	D	D2
KC752182	None	2006-11-13	India: Kerala	Homo sapiens	D	D2
KC875275	None	2014-10-23	India	Homo sapiens	D	None
KC875276	None	2014-10-23	India	Homo sapiens	D	None
KC875277	None	2014-10-23	India	Homo sapiens	D	None
KC875278	None	2014-10-23	India	Homo sapiens	D	None
KC875279	None	2014-10-23	India	Homo sapiens	D	None
KC875280	None	2014-10-23	India	Homo sapiens	D	None
KC875281	None	2014-10-23	India	Homo sapiens	D	None
KC875282	None	2014-10-23	India	Homo sapiens	D	None
KC875283	None	2014-10-23	India	Homo sapiens	D	None
KC875284	None	2014-10-23	India	Homo sapiens	D	None
KC875285	None	2014-10-23	India	Homo sapiens	D	None
KC875286	None	2014-10-23	India	Homo sapiens	D	None
KC875287	None	2014-10-23	India	Homo sapiens	D	None
KC875288	None	2014-10-23	India	Homo sapiens	D	None
KC875289	None	2014-10-23	India	Homo sapiens	D	None
KC875290	None	2014-10-23	India	Homo sapiens	D	None
KC875291	None	2014-10-23	India	Homo sapiens	D	None
KC875292	None	2014-10-23	India	Homo sapiens	D	None
KC875293	None	2014-10-23	India	Homo sapiens	D	None
KC875294	None	2014-10-23	India	Homo sapiens	D	None
KC875295	None	2014-10-23	India	Homo sapiens	D	None
KC875296	None	2014-10-23	India	Homo sapiens	D	None
KC875297	None	2014-10-23	India	Homo sapiens	D	None
KC875298	None	2014-10-23	India	Homo sapiens	D	None
KC875299	None	2014-10-23	India	Homo sapiens	D	None
KC875300	None	2014-10-23	India	Homo sapiens	D	None
KC875301	None	2014-10-23	India	Homo sapiens	D	None
KC875302	None	2014-10-23	India	Homo sapiens	D	None
KC875303	None	2014-10-23	India	Homo sapiens	D	None
KC875304	None	2014-10-23	India	Homo sapiens	D	None
KC875305	None	2014-10-23	India	Homo sapiens	D	None
KC875306	None	2014-10-23	India	Homo sapiens	D	None
KC875307	None	2014-10-23	India	Homo sapiens	D	None
KC875308	None	2014-10-23	India	Homo sapiens	D	None
KC875309	None	2014-10-23	India	Homo sapiens	D	None
KC875310	None	2014-10-23	India	Homo sapiens	D	None
KC875311	None	2014-10-23	India	Homo sapiens	D	None
KC875312	None	2014-10-23	India	Homo sapiens	D	None
KC875313	None	2014-10-23	India	Homo sapiens	D	None
KC875314	None	2014-10-23	India	Homo sapiens	D	None
KC875315	None	2014-10-23	India	Homo sapiens	D	None
KC875316	None	2014-10-23	India	Homo sapiens	D	None
KC875317	None	2014-10-23	India	Homo sapiens	D	None
KC875318	None	2014-10-23	India	Homo sapiens	D	None
KC875319	None	2014-10-23	India	Homo sapiens	D	None
KC875320	None	2014-10-23	India	Homo sapiens	D	None
KC875321	None	2014-10-23	India	Homo sapiens	D	None
KC875322	None	2014-10-23	India	Homo sapiens	D	None
KC875323	None	2014-10-23	India	Homo sapiens	D	None
KC875324	None	2014-10-23	India	Homo sapiens	D	None
KC875325	None	2014-10-23	India	Homo sapiens	D	None
KC875326	None	2014-10-23	India	Homo sapiens	D	None
KC875327	None	2014-10-23	India	Homo sapiens	D	None
KC875328	None	2014-10-23	India	Homo sapiens	D	None
KC875329	None	2014-10-23	India	Homo sapiens	D	None
KC875330	None	2014-10-23	India	Homo sapiens	D	None
KC875331	None	2014-10-23	India	Homo sapiens	D	None
KC875332	None	2014-10-23	India	Homo sapiens	D	None
KC875333	None	2014-10-23	India	Homo sapiens	D	None
KC875334	None	2014-10-23	India	Homo sapiens	D	None
KC875335	None	2014-10-23	India	Homo sapiens	D	None
KC875336	None	2014-10-23	India	Homo sapiens	D	None
KC875337	None	2014-10-23	India	Homo sapiens	D	None
KC875338	None	2014-10-23	India	Homo sapiens	D	None
KC875339	None	2014-10-23	India	Homo sapiens	D	None
KC875340	None	2014-10-23	India	Homo sapiens	D	None
KC875341	None	2014-10-23	India	Homo sapiens	D	None
KC875342	None	2014-10-23	India	Homo sapiens	D	None
KF679988	None	2013-12-22	India	Homo sapiens	D	D3
KF679989	None	2013-12-22	India	Homo sapiens	D	D3
KF679990	None	2013-12-22	India	Homo sapiens	D	D3
KF679991	None	2013-12-22	India	Homo sapiens	D	D3
KF679992	None	2013-12-22	India	Homo sapiens	D	D3
KF679993	None	2013-12-22	India	Homo sapiens	D	D3
KF679994	None	2013-12-22	India	Homo sapiens	D	D2
KF679995	None	2013-12-22	India	Homo sapiens	D	D2
KF679996	None	2013-12-22	India	Homo sapiens	D	D2
KF679997	None	2013-12-22	India	Homo sapiens	D	D2
KF679998	None	2013-12-22	India	Homo sapiens	D	D2
KC012652	None	2009-XX-XX	Argentina	Homo sapiens	D	D3
KF170739	None	2008-XX-XX	Sudan	Homo sapiens	D	D1
KF170740	None	2008-XX-XX	Sudan	Homo sapiens	D	D6
KF170743	None	2008-XX-XX	Sudan	Homo sapiens	D	D1
KF170744	None	2008-XX-XX	Sudan	Homo sapiens	D	D2
KF170745	None	2008-XX-XX	Sudan	Homo sapiens	D	D1
KF170755	None	2008-XX-XX	Sudan	Homo sapiens	D	D1
KF170756	None	2008-XX-XX	Sudan	Homo sapiens	D	D1
KF170757	None	2008-XX-XX	Sudan	Homo sapiens	D	D1
KF170758	None	2008-XX-XX	Sudan	Homo sapiens	D	D1
KF170759	None	2008-XX-XX	Sudan	Homo sapiens	D	D1
KF170760	None	2008-XX-XX	Sudan	Homo sapiens	D	D2
KF170761	None	2008-XX-XX	Sudan	Homo sapiens	D	D2
KF170762	None	2008-XX-XX	Sudan	Homo sapiens	D	D1
KF170763	None	2008-XX-XX	Sudan	Homo sapiens	D	D6
KF170764	None	2008-XX-XX	Sudan	Homo sapiens	D	D1
KF170765	None	2008-XX-XX	Sudan	Homo sapiens	D	D1
KF170766	None	2008-XX-XX	Sudan	Homo sapiens	D	D1
KF170767	None	2008-XX-XX	Sudan	Homo sapiens	D	D6
KF170768	None	2008-XX-XX	Sudan	Homo sapiens	D	D1
KF170769	None	2008-XX-XX	Sudan	Homo sapiens	D	D1
KF170770	None	2008-XX-XX	Sudan	Homo sapiens	D	D1
KF170771	None	2008-XX-XX	Sudan	Homo sapiens	D	D1
KF170772	None	2008-XX-XX	Sudan	Homo sapiens	D	None
KF170773	None	2008-XX-XX	Sudan	Homo sapiens	D	D1
KF170774	None	2008-XX-XX	Sudan	Homo sapiens	D	D6
KF170775	None	2008-XX-XX	Sudan	Homo sapiens	D	D1
KF170776	None	2008-XX-XX	Sudan	Homo sapiens	D	D1
JX898686	None	1975-XX-XX	Sweden	Homo sapiens	D	D3
JX898687	None	1975-XX-XX	Sweden	Homo sapiens	D	D3
JX898688	None	1975-XX-XX	Sweden	Homo sapiens	D	D3
JX898689	None	1986-XX-XX	Sweden	Homo sapiens	D	D3
JX898690	None	1996-XX-XX	Sweden	Homo sapiens	D	D3
JX898691	None	1996-XX-XX	Sweden	Homo sapiens	D	D3
JX898692	None	1996-XX-XX	Sweden	Homo sapiens	D	D3
JX898693	None	1996-XX-XX	Sweden	Homo sapiens	D	D3
JX898694	None	2008-XX-XX	Sweden	Homo sapiens	D	D3
JX898695	None	2008-XX-XX	Sweden	Homo sapiens	D	D3
JX898696	None	2008-XX-XX	Sweden	Homo sapiens	D	D3
JX898697	None	2009-XX-XX	Sweden	Homo sapiens	D	D3
JX898698	None	2008-XX-XX	Sweden	Homo sapiens	D	D3
JX898699	None	2008-XX-XX	Sweden	Homo sapiens	D	D3
JQ023666	None	2012-12-02	Colombia	None	D	D3
JX470760	None	2008-XX-XX	Argentina	None	D	D3
HE815465	None	2012-07-09	Mauritius	Macaca fascicularis	D	D3
JQ927384	None	2014-01-17	Kenya	Homo sapiens	D	None
JQ687530	None	2008-02-17	Serbia	Homo sapiens	D	None
JQ687531	None	2008-02-28	Serbia	Homo sapiens	D	None
JQ687532	None	2008-02-29	Serbia	Homo sapiens	D	None
JQ707476	None	2000-08-01	USA	Homo sapiens	D	None
JQ707477	None	2000-08-01	USA	Homo sapiens	D	None
JQ707478	None	2000-08-01	USA	Homo sapiens	D	None
JQ707479	None	2000-08-01	USA	Homo sapiens	D	None
JQ707480	None	2000-08-01	USA	Homo sapiens	D	None
JQ707481	None	2000-08-01	USA	Homo sapiens	D	None
JQ707482	None	2000-08-01	USA	Homo sapiens	D	None
JQ707483	None	2000-08-01	USA	Homo sapiens	D	None
JQ707484	None	2000-08-01	USA	Homo sapiens	D	None
JQ707485	None	2000-08-01	USA	Homo sapiens	D	None
JQ707486	None	2000-08-01	USA	Homo sapiens	D	None
JQ707487	None	2000-08-01	USA	Homo sapiens	D	None
JQ707488	None	2000-08-01	USA	Homo sapiens	D	None
JQ707489	None	2000-08-01	USA	Homo sapiens	D	None
JQ707490	None	2000-08-01	USA	Homo sapiens	D	None
JQ707491	None	2000-08-01	USA	Homo sapiens	D	None
JQ707492	None	2000-08-01	USA	Homo sapiens	D	None
JQ707493	None	2000-08-01	USA	Homo sapiens	D	None
JQ707494	None	2000-08-01	USA	Homo sapiens	D	None
JQ707495	None	2000-08-01	USA	Homo sapiens	D	None
JQ707496	None	2000-08-01	USA	Homo sapiens	D	None
JQ707497	None	2000-08-01	USA	Homo sapiens	D	None
JQ707498	None	2000-08-01	USA	Homo sapiens	D	None
JQ707499	None	2000-08-01	USA	Homo sapiens	D	None
JQ707500	None	2000-08-01	USA	Homo sapiens	D	None
JQ707501	None	2000-08-01	USA	Homo sapiens	D	None
JQ707502	None	2000-08-01	USA	Homo sapiens	D	None
JQ707503	None	2000-08-01	USA	Homo sapiens	D	None
JQ707504	None	2000-08-01	USA	Homo sapiens	D	None
JQ707505	None	2000-08-01	USA	Homo sapiens	D	None
JQ707506	None	2000-08-01	USA	Homo sapiens	D	None
JQ707507	None	2000-08-01	USA	Homo sapiens	D	None
JQ707508	None	2000-08-01	USA	Homo sapiens	D	None
JQ707509	None	2000-08-01	USA	Homo sapiens	D	None
JQ707510	None	2000-08-01	USA	Homo sapiens	D	None
JQ707511	None	2000-08-01	USA	Homo sapiens	D	None
JQ707512	None	2004-02-16	USA	Homo sapiens	D	None
JQ707513	None	2004-02-16	USA	Homo sapiens	D	None
JQ707514	None	2004-02-16	USA	Homo sapiens	D	None
JQ707515	None	2004-02-16	USA	Homo sapiens	D	None
JQ707516	None	2004-02-16	USA	Homo sapiens	D	None
JQ707517	None	2004-02-16	USA	Homo sapiens	D	None
JQ707518	None	2004-02-16	USA	Homo sapiens	D	None
JQ707519	None	2004-02-16	USA	Homo sapiens	D	None
JQ707520	None	2004-02-16	USA	Homo sapiens	D	None
JQ707521	None	2004-02-16	USA	Homo sapiens	D	None
JQ707522	None	2004-02-16	USA	Homo sapiens	D	None
JQ707523	None	2004-02-16	USA	Homo sapiens	D	None
JQ707524	None	2004-02-16	USA	Homo sapiens	D	None
JQ707525	None	2004-02-16	USA	Homo sapiens	D	None
JQ707526	None	2004-02-16	USA	Homo sapiens	D	None
JQ707527	None	2004-02-16	USA	Homo sapiens	D	None
JQ707528	None	2004-02-16	USA	Homo sapiens	D	None
JQ707529	None	2004-02-16	USA	Homo sapiens	D	None
JQ707530	None	2004-02-16	USA	Homo sapiens	D	None
JQ707682	None	2003-05-21	USA	Homo sapiens	D	None
JQ707683	None	2003-05-21	USA	Homo sapiens	D	None
JQ707684	None	2003-05-21	USA	Homo sapiens	D	None
JQ707685	None	2003-05-21	USA	Homo sapiens	D	None
JQ707686	None	2003-05-21	USA	Homo sapiens	D	None
JQ707687	None	2003-05-21	USA	Homo sapiens	D	None
JQ707688	None	2003-05-21	USA	Homo sapiens	D	None
JQ707689	None	2003-05-21	USA	Homo sapiens	D	None
JQ707690	None	2003-05-21	USA	Homo sapiens	D	None
JQ707691	None	2003-05-21	USA	Homo sapiens	D	None
JQ707692	None	2003-05-21	USA	Homo sapiens	D	None
JQ707693	None	2003-05-21	USA	Homo sapiens	D	None
JQ707694	None	2003-05-21	USA	Homo sapiens	D	None
JQ707695	None	2003-05-21	USA	Homo sapiens	D	None
JQ707696	None	2003-05-21	USA	Homo sapiens	D	None
JQ707697	None	2003-05-21	USA	Homo sapiens	D	None
JQ707698	None	2003-05-21	USA	Homo sapiens	D	None
JQ707699	None	2003-05-21	USA	Homo sapiens	D	None
JQ707700	None	2003-05-21	USA	Homo sapiens	D	None
JQ707701	None	2003-05-21	USA	Homo sapiens	D	None
JQ707702	None	2003-05-21	USA	Homo sapiens	D	None
JQ707703	None	2003-05-21	USA	Homo sapiens	D	None
JQ707704	None	2003-05-21	USA	Homo sapiens	D	None
JQ707705	None	2003-05-21	USA	Homo sapiens	D	None
JQ707706	None	2003-05-21	USA	Homo sapiens	D	None
JN642126	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642127	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642128	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642129	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642130	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642131	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642132	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642133	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642134	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642135	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642136	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642137	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642138	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642139	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642140	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642141	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642142	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642143	None	2010-XX-XX	Lebanon	Homo sapiens	D	D2
JN642144	None	2010-XX-XX	Lebanon	Homo sapiens	D	D2
JN642145	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642146	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642147	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642148	None	2010-XX-XX	Lebanon	Homo sapiens	D	D2
JN642149	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642150	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642151	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642152	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642153	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642154	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642155	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642156	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642157	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642158	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642159	None	2010-XX-XX	Lebanon	Homo sapiens	D	D2
JN642160	None	2010-XX-XX	Lebanon	Homo sapiens	D	D2
JN642161	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642162	None	2010-XX-XX	Lebanon	Homo sapiens	D	D2
JN642163	None	2010-XX-XX	Lebanon	Homo sapiens	D	D2
JN642164	None	2011-XX-XX	Lebanon	Homo sapiens	D	D1
JN642165	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642166	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN642167	None	2010-XX-XX	Lebanon	Homo sapiens	D	D1
JN792903	None	2004-XX-XX	Greenland	Homo sapiens	D	None
JN792904	None	1998-XX-XX	Greenland	Homo sapiens	D	None
JN792905	None	2004-XX-XX	Greenland	Homo sapiens	D	None
JN792906	None	1998-XX-XX	Greenland	Homo sapiens	D	None
JN792907	None	2004-XX-XX	Greenland	Homo sapiens	D	None
JN792908	None	1998-XX-XX	Greenland	Homo sapiens	D	None
JN792909	None	2004-XX-XX	Greenland	Homo sapiens	D	None
JN792910	None	1998-XX-XX	Greenland	Homo sapiens	D	None
JN792911	None	1998-XX-XX	Greenland	Homo sapiens	D	None
JN792912	None	2004-XX-XX	Greenland	Homo sapiens	D	None
JN664909	None	2012-09-26	India	Homo sapiens	D	None
JN664910	None	2012-09-26	India	Homo sapiens	D	None
JN664911	None	2012-09-26	India	Homo sapiens	D	None
JN664912	None	2012-09-26	India	Homo sapiens	D	None
JN664913	None	2012-09-26	India	Homo sapiens	D	None
JN664914	None	2012-09-26	India	Homo sapiens	D	None
JN664915	None	2012-09-26	India	Homo sapiens	D	None
JN664916	None	2012-09-26	India	Homo sapiens	D	None
JN664917	None	2012-09-26	India	Homo sapiens	D	None
JN664918	None	2012-09-26	India	Homo sapiens	D	None
JN664919	None	2012-09-26	India	Homo sapiens	D	None
JN664920	None	2012-09-26	India	Homo sapiens	D	None
JN664921	None	2012-09-26	India	Homo sapiens	D	None
JN664922	None	2012-09-26	India	Homo sapiens	D	None
JN664923	None	2012-09-26	India	Homo sapiens	D	None
JN664924	None	2012-09-26	India	Homo sapiens	D	None
JN664925	None	2012-09-26	India	Homo sapiens	D	None
JN664926	None	2012-09-26	India	Homo sapiens	D	None
JN664927	None	2012-09-26	India	Homo sapiens	D	None
JN664928	None	2012-09-26	India	Homo sapiens	D	None
JN664929	None	2012-09-26	India	Homo sapiens	D	None
JN664930	None	2012-09-26	India	Homo sapiens	D	None
JN664931	None	2012-09-26	India	Homo sapiens	D	None
JN664932	None	2012-09-26	India	Homo sapiens	D	None
JN664933	None	2012-09-26	India	Homo sapiens	D	None
JN664934	None	2012-09-26	India	Homo sapiens	D	None
JN664935	None	2012-09-26	India	Homo sapiens	D	None
JN664936	None	2012-09-26	India	Homo sapiens	D	None
JN664937	None	2012-09-26	India	Homo sapiens	D	None
JN664938	None	2012-09-26	India	Homo sapiens	D	None
JN664939	None	2012-09-26	India	Homo sapiens	D	None
JN664940	None	2012-09-26	India	Homo sapiens	D	None
JN664941	None	2012-09-26	India	Homo sapiens	D	None
JN664942	None	2012-09-26	India	Homo sapiens	D	None
JN664943	None	2012-09-26	India	Homo sapiens	D	None
JN664944	None	2012-09-26	India	Homo sapiens	D	None
JN664945	None	2012-09-26	India	Homo sapiens	D	None
JN664946	None	2012-09-26	India	Homo sapiens	D	None
JN664947	None	2012-09-26	India	Homo sapiens	D	None
JN664948	None	2012-09-26	India	Homo sapiens	D	None
JN688678	None	2008-XX-XX	Argentina	Homo sapiens	D	None
JN688679	None	2008-XX-XX	Argentina	Homo sapiens	D	None
JN688683	None	2009-XX-XX	Argentina	Homo sapiens	D	None
JN688685	None	2008-XX-XX	Argentina	Homo sapiens	D	None
JN688689	None	2009-XX-XX	Argentina	Homo sapiens	D	None
JN688695	None	2009-XX-XX	Argentina	Homo sapiens	D	None
JN688708	None	2010-XX-XX	Argentina	Homo sapiens	D	None
JN688710	None	2010-XX-XX	Argentina	Homo sapiens	D	None
JN688711	None	2011-01-19	Argentina	Homo sapiens	D	None
JN688712	None	2011-01-19	Argentina	Homo sapiens	D	None
JN688713	None	2011-02-04	Argentina	Homo sapiens	D	None
JN688715	None	2011-02-05	Argentina	Homo sapiens	D	None
JN688716	None	2011-02-05	Argentina	Homo sapiens	D	None
JN688717	None	2011-03-17	Argentina	Homo sapiens	D	None
JN688722	None	2011-03-26	Argentina	Homo sapiens	D	None
JN257148	None	2010-01-31	Syria	Homo sapiens	D	None
JN257149	None	2010-03-16	Syria	Homo sapiens	D	None
JN257150	None	2008-08-07	Syria	Homo sapiens	D	None
JN257151	None	2008-08-10	Syria	Homo sapiens	D	None
JN257152	None	2009-02-12	Syria	Homo sapiens	D	None
JN257153	None	2009-02-24	Syria	Homo sapiens	D	None
JN257154	None	2009-04-28	Syria	Homo sapiens	D	None
JN257155	None	2009-05-24	Syria	Homo sapiens	D	None
JN257156	None	2009-05-24	Syria	Homo sapiens	D	None
JN257157	None	2009-05-25	Syria	Homo sapiens	D	None
JN257158	None	2009-05-25	Syria	Homo sapiens	D	None
JN257159	None	2009-05-28	Syria	Homo sapiens	D	None
JN257160	None	2009-06-01	Syria	Homo sapiens	D	None
JN257161	None	2009-06-01	Syria	Homo sapiens	D	None
JN257162	None	2009-06-18	Syria	Homo sapiens	D	None
JN257163	None	2009-06-21	Syria	Homo sapiens	D	None
JN257164	None	2009-06-25	Syria	Homo sapiens	D	None
JN257165	None	2009-08-31	Syria	Homo sapiens	D	None
JN257166	None	2009-08-31	Syria	Homo sapiens	D	None
JN257167	None	2009-09-02	Syria	Homo sapiens	D	None
JN257168	None	2009-09-02	Syria	Homo sapiens	D	None
JN257169	None	2009-09-07	Syria	Homo sapiens	D	None
JN257170	None	2009-09-16	Syria	Homo sapiens	D	None
JN257171	None	2009-10-08	Syria	Homo sapiens	D	None
JN257172	None	2009-10-14	Syria	Homo sapiens	D	None
JN257173	None	2009-10-14	Syria	Homo sapiens	D	None
JN257174	None	2009-10-29	Syria	Homo sapiens	D	None
JN257175	None	2009-10-29	Syria	Homo sapiens	D	None
JN257176	None	2009-12-02	Syria	Homo sapiens	D	None
JN257177	None	2009-12-02	Syria	Homo sapiens	D	None
JN257178	None	2010-01-20	Syria	Homo sapiens	D	None
JN257179	None	2010-02-24	Syria	Homo sapiens	D	None
JN257180	None	2010-02-24	Syria	Homo sapiens	D	None
JN257181	None	2010-04-18	Syria	Homo sapiens	D	None
JN257182	None	2009-12-09	Syria	Homo sapiens	D	None
JN257183	None	2010-03-16	Syria	Homo sapiens	D	None
JN257184	None	2008-08-21	Syria	Homo sapiens	D	None
JN257185	None	2008-09-11	Syria	Homo sapiens	D	None
JN257186	None	2008-09-22	Syria	Homo sapiens	D	None
JN257187	None	2008-09-23	Syria	Homo sapiens	D	None
JN257188	None	2008-09-23	Syria	Homo sapiens	D	None
JN257189	None	2008-10-21	Syria	Homo sapiens	D	None
JN257190	None	2008-10-29	Syria	Homo sapiens	D	None
JN257191	None	2009-02-09	Syria	Homo sapiens	D	None
JN257192	None	2009-02-09	Syria	Homo sapiens	D	None
JN257193	None	2009-02-23	Syria	Homo sapiens	D	None
JN257194	None	2009-02-23	Syria	Homo sapiens	D	None
JN257195	None	2009-08-17	Syria	Homo sapiens	D	None
JN257196	None	2009-02-25	Syria	Homo sapiens	D	None
JN257197	None	2009-02-25	Syria	Homo sapiens	D	None
JN257198	None	2009-03-03	Syria	Homo sapiens	D	None
JN257199	None	2009-03-03	Syria	Homo sapiens	D	None
JN257200	None	2009-04-20	Syria	Homo sapiens	D	None
JN257201	None	2009-04-23	Syria	Homo sapiens	D	None
JN257202	None	2009-05-05	Syria	Homo sapiens	D	None
JN257203	None	2009-05-28	Syria	Homo sapiens	D	None
JN257204	None	2009-07-06	Syria	Homo sapiens	D	None
JN257205	None	2009-08-20	Syria	Homo sapiens	D	None
JN257206	None	2010-02-02	Syria	Homo sapiens	D	None
JN257207	None	2010-02-02	Syria	Homo sapiens	D	None
JN257208	None	2010-02-21	Syria	Homo sapiens	D	None
JN257209	None	2010-02-21	Syria	Homo sapiens	D	None
JN257210	None	2010-04-22	Syria	Homo sapiens	D	None
JN257211	None	2010-03-15	Syria	Homo sapiens	D	None
JN257212	None	2010-03-15	Syria	Homo sapiens	D	None
