Accession	Virus	Author	Publication_Title	Journal	Database
KC810025	Norovirus GII.4	Kundu,S., Lockwood,J., Depledge,D.P., Chaudhry,Y., Aston,A., Rao,K., Hartley,J.C., Goodfellow,I. and Breuer,J.	Next-generation whole genome sequencing identifies the direction of norovirus transmission in linked patients	Clin. Infect. Dis. 57 (3), 407-414 (2013)	Genbank
KU311163	Norovirus GII.4	Hasing,M.E., Hazes,B., Lee,B.E., Preiksaitis,J.K. and Pang,X.L.	Analysis of the intra-host genetic diversity of norovirus in patients with acute and chronic infection using next generation sequencing	Unpublished	Genbank
KU311162	Norovirus GII.4	Hasing,M.E., Hazes,B., Lee,B.E., Preiksaitis,J.K. and Pang,X.L.	Analysis of the intra-host genetic diversity of norovirus in patients with acute and chronic infection using next generation sequencing	Unpublished	Genbank
KF712502	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Kim,M., Bok,K., Sosnovtsev,S.V., Wentworth,D.E. and Green,K.Y.	Direct Submission	Submitted (29-SEP-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF429790	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Kim,M., Bok,K., Sosnovtsev,S.V., Wentworth,D.E. and Green,K.Y.	Direct Submission	Submitted (28-JUN-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF712501	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Kim,M., Bok,K., Sosnovtsev,S.V., Wentworth,D.E. and Green,K.Y.	Direct Submission	Submitted (29-SEP-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF712491	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Kim,M., Bok,K., Sosnovtsev,S.V., Wentworth,D.E. and Green,K.Y.	Direct Submission	Submitted (29-SEP-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF712498	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Kim,M., Bok,K., Sosnovtsev,S.V., Wentworth,D.E. and Green,K.Y.	Direct Submission	Submitted (29-SEP-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF712505	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Kim,M., Bok,K., Sosnovtsev,S.V., Wentworth,D.E. and Green,K.Y.	Direct Submission	Submitted (29-SEP-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF429776	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Kim,M., Bok,K., Sosnovtsev,S.V., Wentworth,D.E. and Green,K.Y.	Direct Submission	Submitted (28-JUN-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
JX445161	Norovirus GII.4	Hasing,M.E., Lee,B.E., Preiksaitis,J.K., Tyrrell,G.J., Louie,M. and Pang,X.L.	Direct Submission	Submitted (01-AUG-2012) Provincial Laboratory for Public Health (ProvLab), 8440-112 Street, Edmonton, Alberta T6G 2J2, Canada	Genbank
JX439815	Norovirus GII.4	Han,T.H., Lam,T.T.Y., Pybus,O.G., Park,S.H. and Chung,J.Y.	The recombinant origin of emerging humannorovirus GII.4/2008	Unpublished	Genbank
HQ009513	Norovirus GII.4	Jang,K.M., Oh,T.K., Kim,C.H. and Choi,C.W.	Complete nucleotide sequence of human norovirus JB-15 isolated from Korea	Unpublished	Genbank
AB933759	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
KF429782	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Kim,M., Bok,K., Sosnovtsev,S.V., Wentworth,D.E. and Green,K.Y.	Direct Submission	Submitted (28-JUN-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF429792	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Kim,M., Bok,K., Sosnovtsev,S.V., Wentworth,D.E. and Green,K.Y.	Direct Submission	Submitted (28-JUN-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF712506	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Kim,M., Bok,K., Sosnovtsev,S.V., Wentworth,D.E. and Green,K.Y.	Direct Submission	Submitted (29-SEP-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF429768	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Kim,M., Bok,K., Sosnovtsev,S.V., Wentworth,D.E. and Green,K.Y.	Direct Submission	Submitted (28-JUN-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF712499	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Kim,M., Bok,K., Sosnovtsev,S.V., Wentworth,D.E. and Green,K.Y.	Direct Submission	Submitted (29-SEP-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF712507	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Kim,M., Bok,K., Sosnovtsev,S.V., Wentworth,D.E. and Green,K.Y.	Direct Submission	Submitted (29-SEP-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF712493	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Kim,M., Bok,K., Sosnovtsev,S.V., Wentworth,D.E. and Green,K.Y.	Direct Submission	Submitted (29-SEP-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
MF140635	Norovirus GII.4	van Beek,J., de Graaf,M., Smits,S.L., Schapendonk,C.M.E., Verjans,G.M.G.M., Vennema,H., van der Eijk,A.A., Phan,M.V.T., Cotten,M.L. and Koopmans,M.P.G.	Whole genome next generation sequencing to study within-host evolution of chronic norovirus infection among immunocompromised patients	J. Infect. Dis. (2017) In press	Genbank
JX445154	Norovirus GII.4	Hasing,M.E., Lee,B.E., Preiksaitis,J.K., Tyrrell,G.J., Louie,M. and Pang,X.L.	Direct Submission	Submitted (01-AUG-2012) Provincial Laboratory for Public Health (ProvLab), 8440-112 Street, Edmonton, Alberta T6G 2J2, Canada	Genbank
MH413070	Norovirus GII.4	Chen,H. and Hu,Y.	Whole-genome sequences of two human norovirus GII.4 variants isolated in the United States	Unpublished	Genbank
JX445153	Norovirus GII.4	Hasing,M.E., Lee,B.E., Preiksaitis,J.K., Tyrrell,G.J., Louie,M. and Pang,X.L.	Direct Submission	Submitted (01-AUG-2012) Provincial Laboratory for Public Health (ProvLab), 8440-112 Street, Edmonton, Alberta T6G 2J2, Canada	Genbank
JN400599	Norovirus GII.4	Tsai,C.N., Lin,C.Y., Lin,C.W., Shih,K.C., Chiu,C.H. and Chen,S.Y.	Clinical relevance and genotypes of circulating noroviruses in northern Taiwan, 2006-2011	J. Med. Virol. 86 (2), 335-346 (2014)	Genbank
JX445156	Norovirus GII.4	Hasing,M.E., Lee,B.E., Preiksaitis,J.K., Tyrrell,G.J., Louie,M. and Pang,X.L.	Direct Submission	Submitted (01-AUG-2012) Provincial Laboratory for Public Health (ProvLab), 8440-112 Street, Edmonton, Alberta T6G 2J2, Canada	Genbank
JX445157	Norovirus GII.4	Hasing,M.E., Lee,B.E., Preiksaitis,J.K., Tyrrell,G.J., Louie,M. and Pang,X.L.	Direct Submission	Submitted (01-AUG-2012) Provincial Laboratory for Public Health (ProvLab), 8440-112 Street, Edmonton, Alberta T6G 2J2, Canada	Genbank
KC631815	Norovirus GII.4	Taube,S., Kolawole,A.O., Hohne,M., Wilkinson,J.E., Handley,S.A., Perry,J.W., Thackray,L.B., Akkina,R. and Wobus,C.E.	A mouse model for human norovirus	MBio 4 (4), e00450-13 (2013)	Genbank
JX445167	Norovirus GII.4	Hasing,M.E., Lee,B.E., Preiksaitis,J.K., Tyrrell,G.J., Louie,M. and Pang,X.L.	Direct Submission	Submitted (01-AUG-2012) Provincial Laboratory for Public Health (ProvLab), 8440-112 Street, Edmonton, Alberta T6G 2J2, Canada	Genbank
KC960616	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., My,P.V., Campbell,J., Farrar,J., Vinh,H., Hoang,N.V., Wentworth,D.E. and Baker,S.	Direct Submission	Submitted (18-APR-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
JN400625	Norovirus GII.4	Tsai,C.N., Lin,C.Y., Lin,C.W., Shih,K.C., Chiu,C.H. and Chen,S.Y.	Clinical relevance and genotypes of circulating noroviruses in northern Taiwan, 2006-2011	J. Med. Virol. 86 (2), 335-346 (2014)	Genbank
AB933763	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
KC409240	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., My,P.V., Campbell,J., Farrar,J., Vinh,H., Hoang,N.V., Wentworth,D.E. and Baker,S.	Direct Submission	Submitted (17-DEC-2012) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KC175385	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., My,P.V., Campbell,J., Farrar,J., Vinh,H., Hoang,N.V., Wentworth,D.E. and Baker,S.	Direct Submission	Submitted (17-OCT-2012) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KC175382	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., My,P.V., Campbell,J., Farrar,J., Vinh,H., Hoang,N.V., Wentworth,D.E. and Baker,S.	Direct Submission	Submitted (17-OCT-2012) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KM198507	Norovirus GII.4	Cotten,M., Petrova,V., Phan,M.V., Rabaa,M.A., Watson,S.J., Ong,S.H., Kellam,P. and Baker,S.	Deep sequencing of norovirus genomes defines evolutionary patterns in an urban tropical setting	J. Virol. 88 (19), 11056-11069 (2014)	Genbank
KM198516	Norovirus GII.4	Cotten,M., Petrova,V., Phan,M.V., Rabaa,M.A., Watson,S.J., Ong,S.H., Kellam,P. and Baker,S.	Deep sequencing of norovirus genomes defines evolutionary patterns in an urban tropical setting	J. Virol. 88 (19), 11056-11069 (2014)	Genbank
KM198555	Norovirus GII.4	Cotten,M., Petrova,V., Phan,M.V., Rabaa,M.A., Watson,S.J., Ong,S.H., Kellam,P. and Baker,S.	Deep sequencing of norovirus genomes defines evolutionary patterns in an urban tropical setting	J. Virol. 88 (19), 11056-11069 (2014)	Genbank
KJ196289	Norovirus GII.4	Park,Y., Wu,F.-T., Miki,M., Amano,K., Ozawa,K., Murakami,K., Todaka,R., Shimoike,T., Oka,T., Uchida,K., Shinohara,M. and Katayama,K.	Direct Submission	Submitted (17-JAN-2014) Department of Virology II, National Institute of Infectious Diseases, 4-7-1 Gakuen Musashi-Murayama, Tokyo 208-0011, Japan	Genbank
JX445169	Norovirus GII.4	Hasing,M.E., Lee,B.E., Preiksaitis,J.K., Tyrrell,G.J., Louie,M. and Pang,X.L.	Direct Submission	Submitted (01-AUG-2012) Provincial Laboratory for Public Health (ProvLab), 8440-112 Street, Edmonton, Alberta T6G 2J2, Canada	Genbank
JX445164	Norovirus GII.4	Hasing,M.E., Lee,B.E., Preiksaitis,J.K., Tyrrell,G.J., Louie,M. and Pang,X.L.	Direct Submission	Submitted (01-AUG-2012) Provincial Laboratory for Public Health (ProvLab), 8440-112 Street, Edmonton, Alberta T6G 2J2, Canada	Genbank
AB933739	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
AB933735	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
AB933734	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
JN400618	Norovirus GII.4	Tsai,C.N., Lin,C.Y., Lin,C.W., Shih,K.C., Chiu,C.H. and Chen,S.Y.	Clinical relevance and genotypes of circulating noroviruses in northern Taiwan, 2006-2011	J. Med. Virol. 86 (2), 335-346 (2014)	Genbank
AB933764	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
AB933770	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
KJ685414	Norovirus GII.4	Das,S.R., Halpin,R.A., Mohan,M., Fedorova,N., Tsitrin,T., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Ahmed,T., Haque,R., Knobler,S., Miller,M., Wentworth,D.E. and Nelson,M.	Direct Submission	Submitted (03-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
MF140670	Norovirus GII.4	van Beek,J., de Graaf,M., Smits,S.L., Schapendonk,C.M.E., Verjans,G.M.G.M., Vennema,H., van der Eijk,A.A., Phan,M.V.T., Cotten,M.L. and Koopmans,M.P.G.	Whole genome next generation sequencing to study within-host evolution of chronic norovirus infection among immunocompromised patients	J. Infect. Dis. (2017) In press	Genbank
AB933769	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
MT929247	Norovirus GII.4	de Graaf,M.	Direct Submission	Submitted (27-AUG-2020) Viroscience, Erasmus MC, Wytemaweg 80, Rotterdam 3015CN, Netherlands	Genbank
JX459902	Norovirus GII.4	Eden,J.S., Tanaka,M.M., Boni,M.F., Rawlinson,W.D. and White,P.A.	Recombination within the Pandemic Norovirus GII.4 Lineage	J. Virol. 87 (11), 6270-6282 (2013)	Genbank
MF140651	Norovirus GII.4	van Beek,J., de Graaf,M., Smits,S.L., Schapendonk,C.M.E., Verjans,G.M.G.M., Vennema,H., van der Eijk,A.A., Phan,M.V.T., Cotten,M.L. and Koopmans,M.P.G.	Whole genome next generation sequencing to study within-host evolution of chronic norovirus infection among immunocompromised patients	J. Infect. Dis. (2017) In press	Genbank
MF140649	Norovirus GII.4	van Beek,J., de Graaf,M., Smits,S.L., Schapendonk,C.M.E., Verjans,G.M.G.M., Vennema,H., van der Eijk,A.A., Phan,M.V.T., Cotten,M.L. and Koopmans,M.P.G.	Whole genome next generation sequencing to study within-host evolution of chronic norovirus infection among immunocompromised patients	J. Infect. Dis. (2017) In press	Genbank
KC463910	Norovirus GII.4	Dai,X., Lou,F., Ma,Y., Hughes,J.H. and Li,J.	Sequence analysis of GII human norovirus	Unpublished	Genbank
MF140692	Norovirus GII.4	van Beek,J., de Graaf,M., Smits,S.L., Schapendonk,C.M.E., Verjans,G.M.G.M., Vennema,H., van der Eijk,A.A., Phan,M.V.T., Cotten,M.L. and Koopmans,M.P.G.	Whole genome next generation sequencing to study within-host evolution of chronic norovirus infection among immunocompromised patients	J. Infect. Dis. (2017) In press	Genbank
KJ407073	Norovirus GII.4	Das,S., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Scheuer,K., Takanashi,S., Wang,Q., Wentworth,D.E. and Saif,L.J.	Direct Submission	Submitted (03-FEB-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF429788	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Kim,M., Bok,K., Sosnovtsev,S.V., Wentworth,D.E. and Green,K.Y.	Direct Submission	Submitted (28-JUN-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KJ685417	Norovirus GII.4	Das,S.R., Halpin,R.A., Mohan,M., Fedorova,N., Tsitrin,T., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Ahmed,T., Haque,R., Knobler,S., Miller,M., Wentworth,D.E. and Nelson,M.	Direct Submission	Submitted (03-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KJ685403	Norovirus GII.4	Das,S.R., Halpin,R.A., Mohan,M., Fedorova,N., Tsitrin,T., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Ahmed,T., Haque,R., Knobler,S., Miller,M., Wentworth,D.E. and Nelson,M.	Direct Submission	Submitted (03-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
MT448670	Norovirus GII.4	Silva,A., Wolfe,J., Hirneisen,K., Ruelle,S. and Yang,Z.	Application of whole-genome sequencing for Norovirus outbreak tracking and surveillance efforts in Orange County, CA	Unpublished	Genbank
KF429778	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Kim,M., Bok,K., Sosnovtsev,S.V., Wentworth,D.E. and Green,K.Y.	Direct Submission	Submitted (28-JUN-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KP784695	Norovirus GII.4	Botha,J.C., Mans,J. and Taylor,M.B.	Comparative analysis of South African norovirus GII.4 strains identifies minor recombinant variants	Unpublished	Genbank
MF140669	Norovirus GII.4	van Beek,J., de Graaf,M., Smits,S.L., Schapendonk,C.M.E., Verjans,G.M.G.M., Vennema,H., van der Eijk,A.A., Phan,M.V.T., Cotten,M.L. and Koopmans,M.P.G.	Whole genome next generation sequencing to study within-host evolution of chronic norovirus infection among immunocompromised patients	J. Infect. Dis. (2017) In press	Genbank
KF429771	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Kim,M., Bok,K., Sosnovtsev,S.V., Wentworth,D.E. and Green,K.Y.	Direct Submission	Submitted (28-JUN-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
GQ845367	Norovirus GII.4	Eden,J.S., Bull,R.A., Tu,E., McIver,C.J., Lyon,M.J., Marshall,J.A., Smith,D.W., Musto,J., Rawlinson,W.D. and White,P.A.	Norovirus GII.4 variant 2006b caused epidemics of acute gastroenteritis in Australia during 2007 and 2008	J. Clin. Virol. 49 (4), 265-271 (2010)	Genbank
AB933757	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
KJ685405	Norovirus GII.4	Das,S.R., Halpin,R.A., Mohan,M., Fedorova,N., Tsitrin,T., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Ahmed,T., Haque,R., Knobler,S., Miller,M., Wentworth,D.E. and Nelson,M.	Direct Submission	Submitted (03-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF429777	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Kim,M., Bok,K., Sosnovtsev,S.V., Wentworth,D.E. and Green,K.Y.	Direct Submission	Submitted (28-JUN-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF712497	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Kim,M., Bok,K., Sosnovtsev,S.V., Wentworth,D.E. and Green,K.Y.	Direct Submission	Submitted (29-SEP-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KF712504	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Kim,M., Bok,K., Sosnovtsev,S.V., Wentworth,D.E. and Green,K.Y.	Direct Submission	Submitted (29-SEP-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KJ685411	Norovirus GII.4	Das,S.R., Halpin,R.A., Mohan,M., Fedorova,N., Tsitrin,T., Puri,V., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Ahmed,T., Haque,R., Knobler,S., Miller,M., Wentworth,D.E. and Nelson,M.	Direct Submission	Submitted (03-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
MH218609	Norovirus GII.4	Brown,J.R., Roy,S., Shah,D., Williams,C.A., Williams,R., Dunn,H., Hartley,J., Harris,K. and Breuer,J.	Norovirus transmission dynamics in a paediatric hospital using full genome sequences	Clin. Infect. Dis. (2018) In press	Genbank
MH218610	Norovirus GII.4	Brown,J.R., Roy,S., Shah,D., Williams,C.A., Williams,R., Dunn,H., Hartley,J., Harris,K. and Breuer,J.	Norovirus transmission dynamics in a paediatric hospital using full genome sequences	Clin. Infect. Dis. (2018) In press	Genbank
MH218611	Norovirus GII.4	Brown,J.R., Roy,S., Shah,D., Williams,C.A., Williams,R., Dunn,H., Hartley,J., Harris,K. and Breuer,J.	Norovirus transmission dynamics in a paediatric hospital using full genome sequences	Clin. Infect. Dis. (2018) In press	Genbank
MH218613	Norovirus GII.4	Brown,J.R., Roy,S., Shah,D., Williams,C.A., Williams,R., Dunn,H., Hartley,J., Harris,K. and Breuer,J.	Norovirus transmission dynamics in a paediatric hospital using full genome sequences	Clin. Infect. Dis. (2018) In press	Genbank
